step,time_s,env_id,cmd_vx,cmd_vy,cmd_wz,actual_vx,actual_vy,actual_wz,error_xy,error_yaw,speed_xy,root_x,root_y,root_z,terminated,truncated,term_time_out,term_base_contact
1,0.020000,0,0.5,0.0,0.0,0.059972308576107025,-0.0016857609152793884,-0.03172188252210617,0.4400309205154841,0.03172188252210617,0.05999599641485492,0.1040797233581543,-11.583829879760742,1.097794532775879,0,0,0,0
1,0.020000,1,0.5,0.0,0.0,0.061356861144304276,-0.005674087442457676,0.1253526210784912,0.43867983602335975,0.1253526210784912,0.06161866338850666,0.46854132413864136,-11.572755813598633,1.0982083082199097,0,0,0,0
1,0.020000,2,0.5,0.0,0.0,0.07262799888849258,-0.0051338691264390945,0.07271093130111694,0.4274028356787794,0.07271093130111694,0.07280922218204425,-0.3971119821071625,-11.8702392578125,1.0985153913497925,0,0,0,0
1,0.020000,3,0.5,0.0,0.0,0.07656486332416534,-0.003524407744407654,-0.053146835416555405,0.4234498038984451,0.053146835416555405,0.07664593756877765,-0.14485791325569153,-11.725664138793945,1.098343014717102,0,0,0,0
1,0.020000,4,0.5,0.0,0.0,0.07990232855081558,-0.00572638213634491,0.08749306946992874,0.4201366980036359,0.08749306946992874,0.08010726284310261,-0.46297070384025574,-11.598483085632324,1.097909688949585,0,0,0,0
1,0.020000,5,0.5,0.0,0.0,0.05978010594844818,-0.0018660053610801697,0.14023543894290924,0.4402238488482503,0.14023543894290924,0.05980922205826848,0.3602682948112488,-12.301718711853027,1.0985779762268066,0,0,0,0
1,0.020000,6,0.5,0.0,0.0,0.055201977491378784,-0.007853487506508827,0.15640570223331451,0.4448673488733409,0.15640570223331451,0.05575782980867871,0.2512398362159729,-11.696128845214844,1.098817229270935,0,0,0,0
1,0.020000,7,0.5,0.0,0.0,0.07730106264352798,-0.002381368540227413,-0.0659826397895813,0.42270564528808346,0.0659826397895813,0.07733773465742982,0.3854076564311981,-11.808771133422852,1.0982978343963623,0,0,0,0
1,0.020000,8,0.5,0.0,0.0,0.05347287282347679,-0.004904452711343765,0.13433152437210083,0.4465540605133008,0.13433152437210083,0.0536973163611882,-0.13738811016082764,-4.114051342010498,1.0982275009155273,0,0,0,0
1,0.020000,9,0.5,0.0,0.0,0.07738826423883438,-0.002303473651409149,-0.08211251348257065,0.42261801333346877,0.08211251348257065,0.07742253827382817,0.3528899550437927,-4.257965564727783,1.0983281135559082,0,0,0,0
1,0.020000,10,0.5,0.0,0.0,0.059220802038908005,-0.00564834289252758,0.10881289839744568,0.4408153866786584,0.10881289839744568,0.05948955514679108,-0.09341814368963242,-3.8722918033599854,1.0985946655273438,0,0,0,0
1,0.020000,11,0.5,0.0,0.0,0.06462757289409637,-0.001231431495398283,-0.005691057071089745,0.4353741686269561,0.005691057071089745,0.06463930384610898,-0.4263700842857361,-3.7411599159240723,1.0981829166412354,0,0,0,0
1,0.020000,12,0.5,0.0,0.0,0.054321058094501495,-0.008414007723331451,-0.019900960847735405,0.44575835918575096,0.019900960847735405,0.05496883552045184,0.4778655171394348,-4.259613513946533,1.0982177257537842,0,0,0,0
1,0.020000,13,0.5,0.0,0.0,0.07626105844974518,-0.009284913539886475,-0.06477580219507217,0.4238406542623931,0.06477580219507217,0.07682420618085564,0.23688504099845886,-3.85874080657959,1.0985769033432007,0,0,0,0
1,0.020000,14,0.5,0.0,0.0,0.0535942018032074,-0.007575267925858498,-0.012348686344921589,0.4464700676953205,0.012348686344921589,0.054126917066016786,0.25205323100090027,-4.172234058380127,1.0981041193008423,0,0,0,0
1,0.020000,15,0.5,0.0,0.0,0.05144598335027695,-0.0008903555572032928,-0.11964412778615952,0.44855490030275924,0.11964412778615952,0.05145368729153641,-0.013353460468351841,-4.379246711730957,1.0985056161880493,0,0,0,0
1,0.020000,16,0.5,0.0,0.0,0.06673937290906906,-0.001468681963160634,-0.03314283490180969,0.4332631163784146,0.03314283490180969,0.06675553102930644,0.006615171208977699,4.077233791351318,1.0989121198654175,0,0,0,0
1,0.020000,17,0.5,0.0,0.0,0.05577712506055832,-0.0015533119440078735,-0.12345658987760544,0.4442255906602615,0.12345658987760544,0.05579874960979467,0.2157108634710312,4.0867767333984375,1.0986301898956299,0,0,0,0
