step,time_s,env_id,cmd_vx,cmd_vy,cmd_wz,actual_vx,actual_vy,actual_wz,error_xy,error_yaw,speed_xy,root_x,root_y,root_z,proj_grav_z,terrain_z,height_rel,upright,terminated,truncated,term_time_out,term_base_contact
1,0.020000,0,0.5,0.30000001192092896,0.0,0.036381788551807404,0.008351299911737442,0.0873958095908165,0.5477233035055578,0.0873958095908165,0.037327988807920126,7.52674674987793,-4.838739395141602,0.3988872170448303,-0.9999926686286926,8.669766512784091e-07,0.398886350068179,1,0,0,0,0
1,0.020000,1,0.5,0.30000001192092896,0.0,0.0422588512301445,0.009143136441707611,-0.03127625212073326,0.5423326297491995,0.03127625212073326,0.04323664477365429,7.803699016571045,-2.9627606868743896,0.3989766538143158,-0.9999223351478577,-9.179752778241978e-08,0.3989767456118436,1,0,0,0,0
1,0.020000,2,0.5,0.30000001192092896,0.0,0.024607807397842407,0.008018112741410732,0.07897089421749115,0.5578988853148618,0.07897089421749115,0.025881157564206447,7.680488586425781,-0.19665823876857758,0.39878493547439575,-0.9999917149543762,6.323829691677807e-07,0.3987843030914266,1,0,0,0,0
1,0.020000,3,0.5,0.30000001192092896,0.0,0.04575531929731369,0.008254360407590866,0.08562460541725159,0.5398645710950364,0.08562460541725159,0.04649391045865609,7.99069881439209,2.4526939392089844,0.39888647198677063,-0.9999474287033081,6.119835185494653e-07,0.3988858600032521,1,0,0,0,0
1,0.020000,4,0.5,0.30000001192092896,0.0,0.029000595211982727,0.009496092796325684,0.1149439737200737,0.5533832002667054,0.1149439737200737,0.030515738579390536,7.1342854499816895,5.330391883850098,0.3989701271057129,-0.9999896287918091,5.711846173128342e-07,0.39896955592109556,1,0,0,0,0
1,0.020000,5,0.5,0.30000001192092896,0.0,0.045663461089134216,0.010213739238679409,0.11212287843227386,0.5388856784370649,0.11212287843227386,0.046791795732527876,4.635153293609619,-5.239767551422119,0.3987441658973694,-0.9999723434448242,8.465772006600936e-07,0.3987433193201687,1,0,0,0,0
1,0.020000,6,0.5,0.30000001192092896,0.0,0.02906349115073681,0.006312033161520958,-0.10906098037958145,0.555007949704253,0.10906098037958145,0.02974102016577604,5.0094146728515625,-2.1052680015563965,0.39879825711250305,-0.9999869465827942,1.4279615432820854e-07,0.3987981143163487,1,0,0,0,0
1,0.020000,7,0.5,0.30000001192092896,0.0,0.03525353968143463,0.009863783605396748,-0.0014164623571559787,0.5478761752073168,0.0014164623571559787,0.03660746217760226,5.084837913513184,-0.0027337875217199326,0.3992011249065399,-0.9999538660049438,5.201859907670454e-07,0.39920060472054913,1,0,0,0,0
1,0.020000,8,0.5,0.30000001192092896,0.0,0.023498862981796265,0.009871318005025387,-0.059265341609716415,0.5578781162700227,0.059265341609716415,0.025488026220042485,4.5850443840026855,2.5566775798797607,0.3989964723587036,-0.9999778866767883,7.547796728776738e-07,0.39899571757903074,1,0,0,0,0
1,0.020000,9,0.5,0.30000001192092896,0.0,0.039004430174827576,0.01097150333225727,-0.05347016453742981,0.5441088072944853,0.05347016453742981,0.04051813740330042,4.6089186668396,4.664003849029541,0.39893773198127747,-0.9999866485595703,-2.0399450618315507e-08,0.3989377523807281,1,0,0,0,0
