step,time_s,env_id,cmd_vx,cmd_vy,cmd_wz,actual_vx,actual_vy,actual_wz,error_xy,error_yaw,speed_xy,root_x,root_y,root_z,proj_grav_z,terrain_z,height_rel,upright,terminated,truncated,term_time_out,term_base_contact
1,0.020000,0,0.0,0.0,0.0,0.00042742397636175156,-0.0035550203174352646,0.10007233172655106,0.0035806229504021254,0.10007233172655106,0.0035806229504021254,7.063994884490967,-5.209677696228027,0.39894193410873413,-0.9999938607215881,0.0,0.39894193410873413,1,0,0,0,0
1,0.020000,1,0.0,0.0,0.0,-0.0020585183519870043,0.0009184528607875109,0.1167520061135292,0.0022541192211052315,0.1167520061135292,0.0022541192211052315,7.704306125640869,-2.020409345626831,0.39952364563941956,-0.9999895095825195,4.181887376754679e-07,0.39952322745068186,1,0,0,0,0
1,0.020000,2,0.0,0.0,0.0,-0.006794444750994444,-0.0029789116233587265,0.16049841046333313,0.007418786554019308,0.16049841046333313,0.007418786554019308,7.792405128479004,-0.49772846698760986,0.39877012372016907,-0.999980628490448,-1.0199725309157754e-07,0.39877022571742216,1,0,0,0,0
1,0.020000,3,0.0,0.0,0.0,0.010739470832049847,0.0030922063160687685,0.11031706631183624,0.011175776199154356,0.11031706631183624,0.011175776199154356,7.787573337554932,2.386058807373047,0.3995356857776642,-0.9999611973762512,3.977892870571524e-07,0.3995352879883771,1,0,0,0,0
1,0.020000,4,0.0,0.0,0.0,-0.013545901514589787,0.0011106682941317558,0.14795143902301788,0.013591358721722983,0.14795143902301788,0.013591358721722983,7.170230388641357,5.1843695640563965,0.3990827798843384,-0.9999769926071167,1.325964290190508e-07,0.3990826472879094,1,0,0,0,0
1,0.020000,5,0.0,0.0,0.0,0.00591293815523386,0.0012673498131334782,-0.1372581571340561,0.006047231860650777,0.1372581571340561,0.006047231860650777,5.034015655517578,-5.099879741668701,0.39928892254829407,-0.9999880790710449,6.731818704044118e-07,0.39928824936642365,1,0,0,0,0
1,0.020000,6,0.0,0.0,0.0,0.013129295781254768,-0.003974225837737322,0.1975986361503601,0.013717611990467334,0.1975986361503601,0.013717611990467334,4.711872100830078,-2.967663288116455,0.3989045023918152,-0.9999833106994629,4.793870895304144e-07,0.39890402300472566,1,0,0,0,0
1,0.020000,7,0.0,0.0,0.0,0.007602378726005554,-0.005460119340568781,0.2535949945449829,0.009359971447973283,0.2535949945449829,0.009359971447973283,5.097105979919434,0.48191967606544495,0.3990313410758972,-0.9999969005584717,4.4878791360294117e-07,0.3990308922879836,1,0,0,0,0
1,0.020000,8,0.0,0.0,0.0,0.010605189017951488,-0.005924176424741745,0.2153894156217575,0.01214767057579126,0.2153894156217575,0.01214767057579126,5.248732566833496,2.5188345909118652,0.3987135887145996,-0.9999922513961792,4.3858818829378343e-07,0.39871315012641134,1,0,0,0,0
1,0.020000,9,0.0,0.0,0.0,0.005101737566292286,-0.003252935130149126,0.09259392321109772,0.006050563044566699,0.09259392321109772,0.006050563044566699,4.960845470428467,4.673434257507324,0.39902985095977783,-0.9999898076057434,4.997865401487299e-07,0.3990293511732377,1,0,0,0,0
1,0.020000,10,0.0,0.0,0.0,-0.018362466245889664,-0.0010102238738909364,0.027812687680125237,0.018390234335288292,0.027812687680125237,0.018390234335288292,2.005462408065796,-4.706191539764404,0.39918550848960876,-0.9999728798866272,4.793870895304144e-07,0.39918502910251924,1,0,0,0,0
1,0.020000,11,0.0,0.0,0.0,0.0013644458958879113,0.0014733049320057034,-0.002192701678723097,0.0020080687302673917,0.002192701678723097,0.0020080687302673917,2.7914037704467773,-2.1401093006134033,0.3993584215641022,-0.9999894499778748,-7.139807716410427e-08,0.39935849296217935,1,0,0,0,0
