arm,seed,case,env_id,fall_by_height_channel,fall_by_tilt_channel,fall_by_either,max_continuous_low_height_s,max_continuous_tilted_s,terrain_z_min,terrain_z_max,terrain_z_span_m
A033,202,rough_lateral,7,0,0,0,0.08,0.24,0.05698665068111318,0.0646490413237383,0.007662390642625125
A033,202,rough_lateral,8,0,1,1,0.48,0.7,0.05573118689225957,0.06336566088671353,0.007634473994453959
A033,202,rough_lateral,9,0,0,0,0.0,0.0,0.055729248944450825,0.06212235517042843,0.006393106225977607
A033,202,rough_lateral,10,0,1,1,0.36,0.5,0.05445107036733372,0.06374742640530999,0.009296356037976267
A033,202,rough_lateral,11,0,1,1,0.46,0.58,0.05567233447722573,0.0629000638258011,0.007227729348575372
A033,202,rough_lateral,12,0,0,0,0.16,0.4,0.0551117371747838,0.06377848456887637,0.008666747394092573
A033,202,rough_lateral,13,0,1,1,0.48,0.66,0.05720590397635883,0.06271342925209412,0.005507525275735295
A033,202,rough_lateral,14,0,1,1,0.48,0.54,0.05777340649283506,0.062434089375052224,0.004660682882217167
A033,202,rough_lateral,15,0,1,1,0.46,0.62,0.05749862589300635,0.0629888320351667,0.00549020614216035
A033,202,rough_lateral,16,0,0,0,0.0,0.0,0.05547699953783004,0.06202298944646662,0.006545989908636578
A033,202,rough_lateral,17,1,1,1,0.5,0.68,0.05414827112208076,0.060863770265630224,0.006715499143549464
A033,202,rough_lateral,18,0,0,0,0.14,0.34,0.05404226537694268,0.06237930665041674,0.00833704127347406
A033,202,rough_lateral,19,0,0,0,0.0,0.0,0.05350955412349599,0.06148484173943015,0.007975287615934155
A033,202,rough_lateral,20,1,1,1,0.52,0.72,0.05612606925760361,0.06321317499334161,0.0070871057357380016
A033,202,rough_lateral,21,0,1,1,0.3,0.76,0.05576651874073049,0.06110067928538603,0.00533416054465554
A033,202,rough_lateral,22,0,0,0,0.0,0.0,0.05317146382867334,0.0633645185174789,0.010193054688805561
A033,202,rough_lateral,23,1,1,1,0.52,0.64,0.05531785322383126,0.06125375676282587,0.005935903538994612
A033,202,rough_lateral,24,0,0,0,0.0,0.0,0.053710223519228356,0.06179227165997347,0.008082048140745111
A033,202,rough_lateral,25,1,1,1,0.7,0.8,0.05549371688761175,0.06155754538143382,0.006063828493822067
A033,202,rough_lateral,26,0,0,0,0.0,0.0,0.052194411741858494,0.06221492787733435,0.010020516135475853
A033,202,rough_lateral,27,1,1,1,0.58,0.74,0.054354988954921454,0.06182992904581488,0.007474940090893424
A033,202,rough_lateral,28,0,0,0,0.0,0.02,0.054612042432162854,0.06366602239761761,0.009053979965454755
A033,202,rough_lateral,29,0,0,0,0.0,0.0,0.05260941816523751,0.062032985177269594,0.009423567012032084
A033,202,rough_lateral,30,0,0,0,0.0,0.0,0.05968051033224014,0.06184232171206551,0.002161811379825372
A033,202,rough_lateral,31,1,1,1,0.92,1.0,0.05680350441346194,0.06449452568502988,0.007691021271567934
A033,303,rough_lateral,0,0,0,0,0.24,0.42,0.041960405155936666,0.06190882392108122,0.019948418765144554
A033,303,rough_lateral,1,1,1,1,0.92,1.0,0.054327755688346004,0.0615468254701339,0.007219069781787893
A033,303,rough_lateral,2,0,1,1,0.3,0.6,0.05588558013426429,0.06122217841326872,0.005336598279004429
A033,303,rough_lateral,3,0,1,1,0.4,0.62,0.056872352559298754,0.06176287605163248,0.004890523492333723
A033,303,rough_lateral,4,0,1,1,0.2,0.78,0.05641894417013076,0.06331546803846716,0.0068965238683363975
A033,303,rough_lateral,5,0,0,0,0.0,0.0,0.056194152424042236,0.06103478905988887,0.004840636635846635
A033,303,rough_lateral,6,0,0,0,0.0,0.0,0.05574834283022957,0.06370418976972447,0.007955846939494901
A033,303,rough_lateral,7,0,0,0,0.0,0.0,0.040286140645889035,0.0616362668613699,0.021350126215480866
A033,303,rough_lateral,8,0,0,0,0.0,0.0,0.05522551511060746,0.06049599877015792,0.005270483659550462
A033,303,rough_lateral,9,0,0,0,0.0,0.0,0.056324831304703164,0.06381879388329817,0.007493962578595005
A033,303,rough_lateral,10,1,1,1,0.54,0.64,0.05517073238597197,0.06112546461788728,0.005954732231915311
A033,303,rough_lateral,11,0,1,1,0.42,0.92,0.05361767121177306,0.0608599555683646,0.007242284356591536
A033,303,rough_lateral,12,0,0,0,0.0,0.0,0.04036356676071085,0.06301398455777908,0.02265041779706823
A033,303,rough_lateral,13,0,0,0,0.3,0.38,0.05462881078057111,0.06252752905860942,0.007898718278038314
A033,303,rough_lateral,14,1,1,1,0.5,0.64,0.05484529995025798,0.061413810852377175,0.006568510902119198
A033,303,rough_lateral,15,0,0,0,0.0,0.0,0.05376670959799047,0.059811780796969,0.006045071198978527
A033,303,rough_lateral,16,0,1,1,0.3,0.5,0.05528477551465366,0.06350500953388724,0.00822023401923358
A033,303,rough_lateral,17,0,1,1,0.36,0.56,0.05555800575623538,0.0629954006582658,0.007437394902030416
A033,303,rough_lateral,18,0,1,1,0.42,0.64,0.05340588411545371,0.06274662935797544,0.00934074524252173
A033,303,rough_lateral,19,0,0,0,0.36,0.48,0.05270617275952018,0.06357211352669619,0.010865940767176008
A033,303,rough_lateral,20,0,1,1,0.24,0.62,0.056646173650568184,0.06355122448926304,0.0069050508386948525
A033,303,rough_lateral,21,0,0,0,0.0,0.0,0.0558962898458389,0.06198868777025192,0.006092397924413018
A033,303,rough_lateral,22,0,0,0,0.0,0.0,0.05583993636350581,0.0609640947637711,0.00512415840026529
A033,303,rough_lateral,23,0,1,1,0.36,0.66,0.05511538867644448,0.0627279842601103,0.007612595583665817
A033,303,rough_lateral,24,0,0,0,0.0,0.0,0.05634772968802223,0.0627703233198686,0.006422593631846378
A033,303,rough_lateral,25,0,0,0,0.0,0.0,0.05733671545344878,0.06339317974559763,0.006056464292148851
A033,303,rough_lateral,26,0,1,1,0.28,0.64,0.05627445486140124,0.06324927182121073,0.0069748169598094975
A033,303,rough_lateral,27,0,1,1,0.3,0.78,0.05671983606675092,0.0637262721750188,0.0070064361082678855
A033,303,rough_lateral,28,0,0,0,0.0,0.0,0.05615048739999373,0.06322486387854591,0.007074376478552177
A033,303,rough_lateral,29,0,0,0,0.0,0.0,0.05609261415858957,0.06306278004365809,0.006970165885068519
A033,303,rough_lateral,30,0,1,1,0.28,0.54,0.03154440487132353,0.06198354710869611,0.030439142237372575
A033,303,rough_lateral,31,0,1,1,0.2,0.56,0.05608015009426178,0.06277404621960644,0.006693896125344663
A038,101,rough_lateral,0,0,0,0,0.0,0.0,0.055013177229121406,0.058898456593885776,0.00388527936476437
A038,101,rough_lateral,1,0,0,0,0.36,0.0,0.0540457434832731,0.06043522880676596,0.006389485323492858
A038,101,rough_lateral,2,0,0,0,0.08,0.0,0.012203083956305356,0.06060987870323467,0.04840679474692931
A038,101,rough_lateral,3,0,0,0,0.0,0.0,0.05457292648560223,0.06117854398839614,0.006605617502793905
A038,101,rough_lateral,4,0,0,0,0.24,0.0,0.056729209614310036,0.06408373174820355,0.00735452213389351
A038,101,rough_lateral,5,0,0,0,0.0,0.0,0.053285741551037144,0.06328930574304917,0.010003564192012024
A038,101,rough_lateral,6,1,1,1,8.06,8.28,0.05412124185001149,0.05974584977257061,0.005624607922559116
A038,101,rough_lateral,7,0,0,0,0.0,0.0,0.0565060804234469,0.06093118025019845,0.004425099826751544
A038,101,rough_lateral,8,0,0,0,0.0,0.0,0.03439866540266231,0.06207117294882708,0.027672507546164772
A038,101,rough_lateral,9,0,0,0,0.0,0.0,0.043180200505384146,0.06208513637277532,0.01890493586739117
A038,101,rough_lateral,10,0,0,0,0.12,0.0,0.05368430601721779,0.06354392148594168,0.009859615468723888
A038,101,rough_lateral,11,0,0,0,0.0,0.0,0.05682709637810202,0.05982771276790191,0.0030006163897998844
A038,101,rough_lateral,12,0,0,0,0.0,0.0,0.05734319227902009,0.06128858882475664,0.00394539654573655
A038,101,rough_lateral,13,0,0,0,0.0,0.0,0.0571485101220442,0.06288916031944561,0.005740650197401408
A038,101,rough_lateral,14,0,0,0,0.0,0.0,0.05542079905137659,0.06423358611244569,0.008812787061069097
A038,101,rough_lateral,15,0,0,0,0.12,0.32,0.05778692112886969,0.06235248137285365,0.004565560243983961
A038,101,rough_lateral,16,0,0,0,0.0,0.0,0.05699228092948383,0.06247953935102983,0.005487258421546001
A038,101,rough_lateral,17,0,0,0,0.0,0.0,0.05587027034657524,0.06035804748535156,0.004487777138776322
A038,101,rough_lateral,18,0,0,0,0.0,0.0,0.055277656106387865,0.06236586341245927,0.0070882073060714035
A038,101,rough_lateral,19,0,0,0,0.0,0.0,0.05687011881945605,0.06397102478353735,0.0071009059640812985
A038,101,rough_lateral,20,0,0,0,0.0,0.0,0.0561888791660574,0.06352113529960102,0.007332256133543616
A038,101,rough_lateral,21,1,1,1,0.68,0.86,0.056825719415185286,0.062028242305000834,0.005202522889815549
A038,101,rough_lateral,22,0,0,0,0.0,0.0,0.051456573812719335,0.062459558089149186,0.011002984276429852
A038,101,rough_lateral,23,0,0,0,0.0,0.0,0.055416739560703546,0.06663433625736338,0.011217596696659837
A038,101,rough_lateral,24,0,0,0,0.0,0.0,0.053796757988751255,0.06430947206874582,0.010512714079994566
A038,101,rough_lateral,25,1,0,1,0.78,0.0,0.054470307049266795,0.0637023334197182,0.00923202637045141
A038,101,rough_lateral,26,0,0,0,0.0,0.0,0.053195586179029496,0.06296425069717163,0.00976866451814213
A038,101,rough_lateral,27,0,0,0,0.0,0.0,0.056889039309904535,0.06624512493929123,0.009356085629386696
A038,101,rough_lateral,28,0,0,0,0.0,0.0,0.05656766636486359,0.06399041446135006,0.0074227480964864714
A038,101,rough_lateral,29,0,0,0,0.0,0.0,0.027147027897962275,0.06268714455997243,0.03554011666201015
A038,101,rough_lateral,30,0,0,0,0.0,0.0,0.05779622327835165,0.06745112006039543,0.00965489678204378
A038,101,rough_lateral,31,0,0,0,0.0,0.0,0.05538833332571754,0.06326582597538749,0.00787749264966995
A038,202,rough_lateral,0,0,0,0,0.24,0.4,0.0575088154185902,0.06459894027301973,0.007090124854429523
A038,202,rough_lateral,1,0,0,0,0.1,0.0,0.05730039423162287,0.06445583812693223,0.007155443895309359
A038,202,rough_lateral,2,0,0,0,0.0,0.0,0.05505231357513265,0.06439212044292593,0.00933980686779328
A038,202,rough_lateral,3,0,0,0,0.22,0.44,0.05792436242741059,0.06363258769805419,0.005708225270643595
A038,202,rough_lateral,4,0,0,0,0.0,0.0,0.05812869352452895,0.0644550119491822,0.0063263184246532475
A038,202,rough_lateral,5,0,0,0,0.2,0.0,0.05755584635199072,0.06238970017050677,0.004833853818516046
A038,202,rough_lateral,6,0,0,0,0.0,0.0,0.06147183708966097,0.06432546523803058,0.002853628148369612
A038,202,rough_lateral,7,0,0,0,0.0,0.0,0.055270200107186876,0.0627679671833222,0.007497767076135323
A038,202,rough_lateral,8,0,0,0,0.02,0.0,0.05786899831843249,0.06168893824286639,0.003819939924433906
A038,202,rough_lateral,9,0,0,0,0.0,0.0,0.04428532034318077,0.06229714786305147,0.018011827519870696
A038,202,rough_lateral,10,0,0,0,0.0,0.0,0.05905477758397393,0.06092386704715178,0.0018690894631778546
A038,202,rough_lateral,11,0,1,1,0.42,0.52,0.05568416615858435,0.06120553246156417,0.0055213663029798216
A038,202,rough_lateral,12,0,0,0,0.24,0.42,0.03504700074221361,0.06157320195978338,0.026526201217569767
A038,202,rough_lateral,13,0,0,0,0.0,0.0,0.05732030409542634,0.06289289341890876,0.005572589323482417
A038,202,rough_lateral,14,0,0,0,0.0,0.0,0.057417201485863344,0.06219807793112362,0.0047808764452602764
A038,202,rough_lateral,15,0,0,0,0.08,0.24,0.05617123364127256,0.06254639855043136,0.0063751649091587995
A038,202,rough_lateral,16,0,0,0,0.0,0.0,0.05585915264598826,0.06060398326200597,0.0047448306160177145
A038,202,rough_lateral,17,0,0,0,0.0,0.0,0.05459194897330381,0.058081866585634606,0.0034899176123307993
A038,202,rough_lateral,18,0,0,0,0.0,0.0,0.05526656900497681,0.05865791647191991,0.003391347466943098
A038,202,rough_lateral,19,0,0,0,0.0,0.0,0.054648088261405416,0.06188081547538227,0.007232727213976851
A038,202,rough_lateral,20,0,0,0,0.0,0.0,0.05506255409934304,0.06370603592000543,0.008643481820662387
A038,202,rough_lateral,21,0,0,0,0.0,0.0,0.05555341587984625,0.06121479381214489,0.005661377932298636
A038,202,rough_lateral,22,0,1,1,0.36,0.52,0.05348265744785574,0.06278239979463465,0.009299742346778911
A038,202,rough_lateral,23,0,0,0,0.0,0.0,0.03017499995104132,0.06202846669895764,0.03185346674791632
A038,202,rough_lateral,24,0,0,0,0.0,0.0,0.055224760330934576,0.061688897443965156,0.00646413711303058
A038,202,rough_lateral,25,0,0,0,0.22,0.36,0.05498357762627423,0.062078057763410764,0.0070944801371365315
A038,202,rough_lateral,26,0,0,0,0.0,0.0,0.056565198031338776,0.06211795908882019,0.005552761057481412
A038,202,rough_lateral,27,0,0,0,0.3,0.0,0.05413413430280226,0.06007713685061205,0.005943002547809786
A038,202,rough_lateral,28,0,0,0,0.0,0.0,0.05820291692560369,0.06097527366270993,0.0027723567371062408
A038,202,rough_lateral,29,0,0,0,0.0,0.0,0.05252243490780101,0.061127637159378134,0.008605202251577126
A038,202,rough_lateral,30,0,0,0,0.0,0.0,0.04987467801507144,0.06463105920801826,0.014756381192946817
A038,202,rough_lateral,31,0,0,0,0.3,0.28,0.05514077579273897,0.06243643531187333,0.0072956595191343634
A038,303,rough_lateral,0,0,0,0,0.0,0.0,0.05020341516178559,0.06243720029127152,0.012233785129485926
A038,303,rough_lateral,1,0,0,0,0.06,0.0,0.05779741664621282,0.0607900160519197,0.0029925994057068833
A038,303,rough_lateral,2,0,0,0,0.12,0.0,0.055932386673708014,0.06298569051977147,0.007053303846063459
A038,303,rough_lateral,3,0,0,0,0.0,0.0,0.030984725544159424,0.06332662653795539,0.03234190099379596
A038,303,rough_lateral,4,0,0,0,0.32,0.0,0.056919730283359796,0.06307134781291777,0.006151617529557979
A038,303,rough_lateral,5,0,0,0,0.22,0.4,0.054859436769536474,0.06093345478894239,0.006074018019405915
A038,303,rough_lateral,6,0,0,0,0.0,0.0,0.05620223060648709,0.06448205142097677,0.008279820814489677
A038,303,rough_lateral,7,0,1,1,0.4,0.68,0.056896015922016,0.06194402317312312,0.005048007251107121
A038,303,rough_lateral,8,0,0,0,0.0,0.0,0.055121080123166986,0.06007844241545162,0.004957362292284634
A038,303,rough_lateral,9,0,0,0,0.08,0.0,0.05609775482014539,0.06256424806972238,0.006466493249576995
A038,303,rough_lateral,10,0,0,0,0.06,0.0,0.05451791936700994,0.05986701230951809,0.005349092942508148
A038,303,rough_lateral,11,0,0,0,0.0,0.0,0.054815149562244106,0.06113792868221507,0.006322779119970964
A038,303,rough_lateral,12,0,0,0,0.0,0.0,0.053078993119020514,0.06179625975256935,0.00871726663354884
A038,303,rough_lateral,13,0,0,0,0.0,0.0,0.0551830230549695,0.062335243837081174,0.007152220782111675
A038,303,rough_lateral,14,0,0,0,0.22,0.0,0.05546310751195897,0.05890433163566385,0.0034412241237048793
A038,303,rough_lateral,15,0,0,0,0.0,0.0,0.05373562083524816,0.05888948083561372,0.005153860000365558
A038,303,rough_lateral,16,0,0,0,0.28,0.42,0.05670247613427473,0.05962997069333326,0.0029274945590585313
A038,303,rough_lateral,17,0,0,0,0.0,0.0,0.056065340093112884,0.05819616470744903,0.002130824614336148
A038,303,rough_lateral,18,1,1,1,0.58,0.66,0.05481752609824114,0.06070104384804792,0.005883517749806777
A038,303,rough_lateral,19,1,1,1,1.04,1.24,0.05473279698009797,0.06282126074806255,0.008088463767964578
A038,303,rough_lateral,20,0,0,0,0.0,0.0,0.05726069690071963,0.06272444495542802,0.005463748054708388
A038,303,rough_lateral,21,0,0,0,0.0,0.0,0.0563008109516001,0.06240096066724808,0.0061001497156479845
A038,303,rough_lateral,22,0,0,0,0.36,0.0,0.05666988801191197,0.060539775991184826,0.0038698879792728527
A038,303,rough_lateral,23,0,0,0,0.24,0.0,0.0551176428157378,0.06411059782466787,0.008992955008930069
A038,303,rough_lateral,24,0,0,0,0.0,0.0,0.05643797685755765,0.06386095954772623,0.007422982690168584
A038,303,rough_lateral,25,0,0,0,0.3,0.0,0.055159594285934366,0.06321687749362884,0.008057283207694471
A038,303,rough_lateral,26,1,1,1,14.88,15.08,0.05905902066970254,0.06224164095791904,0.0031826202882164964
A038,303,rough_lateral,27,0,0,0,0.0,0.0,0.05715982161741206,0.0631866455078125,0.0060268238904004415
A038,303,rough_lateral,28,0,0,0,0.0,0.0,0.06018234701717601,0.0637151238752559,0.0035327768580798863
A038,303,rough_lateral,29,0,0,0,0.0,0.0,0.057414427160579255,0.06295689669522372,0.005542469534644469
A038,303,rough_lateral,30,0,0,0,0.1,0.0,0.05699707480037913,0.06231712912493211,0.005320054324552979
A038,303,rough_lateral,31,0,0,0,0.0,0.0,0.016546667578386114,0.0625693887312782,0.04602272115289208
