arm,seed,case,env_id,rows,upright_frac,height_rel_mean,height_rel_min,height_rel_mean_last200,proj_grav_z_mean,proj_grav_z_min,proj_grav_z_mean_last200,speed_xy_mean,speed_xy_mean_last200,first_height_rel_below_0p18_step,terminated_any,term_base_contact_any,net_dx_m,net_dy_m,net_dxy_m,terrain_z_first,terrain_z_last,terrain_z_climb_m,root_z_first,root_z_last
A033,303,stairs_10_down,10,1000,0.998,0.313750838370326,0.17819297568683323,0.32027629050933015,-0.9778523683547974,-1.0,-0.973044056204421,0.09890494311662093,0.037174115667245926,149,0,0,-0.13064110279083252,0.5780849456787109,0.5926628908230741,-0.6962573617537391,-0.6983961013549151,-0.002138739601176054,-0.30072012543678284,-0.29999998211860657
A033,303,stairs_10_down,11,1000,0.985,0.25925833858119335,0.1736190538992856,0.26263374168373566,-0.9809586921930313,-1.0,-0.9835191561808041,0.1867008054863904,0.10205319763099571,319,0,0,-0.07135847210884094,-0.0332493782043457,0.07872453678926189,-0.6994655323538551,-0.6994656241513828,-9.179752769039595e-08,-0.3009752631187439,-0.29999998211860657
A033,303,stairs_10_down,12,1000,0.987,0.2697417001229399,0.1678634534545123,0.27135453410717214,-0.9796478773355484,-1.0,-0.9782379082779387,0.19215155734111541,0.08806044461513257,196,0,0,-0.19679653644561768,0.28182196617126465,0.3437331775863784,-0.7000012627259933,-0.6973266091576235,0.0026746535683698225,-0.3002864718437195,-0.29999998211860657
A033,303,stairs_10_down,13,1000,0.976,0.23283779160048892,0.17116006874145673,0.20623769470600453,-0.9893328751921654,-1.0,-0.9911344709681041,0.2253596373340677,0.18396851525993854,171,0,0,0.4479796588420868,-0.045957326889038086,0.45033082354093684,-0.7000000591584068,-0.7000003651501661,-3.05991759264046e-07,-0.300165593624115,-0.29999998211860657
A033,303,stairs_10_down,14,1000,0.91,0.2673627693222407,0.12086088676503637,0.22984587946044865,-0.9479153749942779,-1.0,-0.9667376558579023,0.3357912181693399,0.27017720178746074,185,1,1,1.9962113499641418,1.6547563076019287,2.592889930420115,-0.6946526185713987,-0.5112299587637346,0.18342265980766415,-0.3007236123085022,-0.2647857666015625
A033,303,stairs_10_down,15,1000,0.993,0.2659842238078781,0.17143893719994452,0.266902143557137,-0.9840785541534424,-1.0,-0.9826418360074362,0.19613069837299224,0.18518123752634033,159,0,0,0.1715964525938034,-0.6731207370758057,0.6946487380138636,-0.7000006405427495,-0.6973265173600957,0.002674123182653809,-0.30061033368110657,-0.29999998211860657
A033,303,stairs_10_down,16,1000,0.995,0.27318516819020994,0.17521617278695745,0.2560981084958187,-0.9736188910007477,-1.0,-0.97490985180015,0.23408738746510022,0.1508985322075642,367,0,0,-0.6987423747777939,-0.06605243682861328,0.7018574148080997,-0.7000013341240704,-0.6941180407682205,0.005883293355849917,-0.30050820112228394,-0.29999998211860657
A033,303,stairs_10_down,17,1000,0.989,0.27540551722503864,0.16276724038914558,0.25640751601477035,-0.9671625198125839,-1.0,-0.9544162679074416,0.19554629300627807,0.03912063771910424,212,0,0,0.5077572762966156,-0.21386241912841797,0.5509578803752758,-0.6978618091440456,-0.6967917967607631,0.001070012383282526,-0.3005315661430359,-0.29999998211860657
A033,303,stairs_10_down,18,1000,0.989,0.25392498224224824,0.1591262614982013,0.26760106157250174,-0.9801732322573662,-1.0,-0.9827696028633497,0.18492728829481456,0.12775822816308308,99,0,0,0.7283095717430115,-0.24954819679260254,0.7698760515920262,-0.6930489259607652,-0.7000003345509901,-0.006951408590224917,-0.3005591928958893,-0.29999998211860657
A033,303,stairs_10_down,19,1000,0.317,0.16889453373020671,0.10674782854350495,0.1189422522709604,-0.9327130420207977,-1.0,-0.9112058290794715,0.13682394140006604,0.014030965380964615,219,0,0,-0.3227718472480774,0.332012414932251,0.4630484953491172,-0.7000004773471444,-0.7000004671474191,1.0199725286597072e-08,-0.3006877899169922,-0.29999998211860657
A033,303,stairs_10_down,20,1000,0.855,0.22216709439010163,0.1571735204222368,0.24075972741011797,-0.9741077262759209,-1.0,-0.9871786488822444,0.19561725819297313,0.12821592364260473,104,0,0,0.35206232219934464,0.5043039321899414,0.6150368564034453,-0.6941183773591557,-0.6967920925527971,-0.002673715193641346,-0.3009468913078308,-0.29999998211860657
A033,303,stairs_10_down,21,1000,0.431,0.20493100483157753,0.11752992629367398,0.12369137252163968,-0.9322874366641044,-1.0,-0.8837733488177779,0.15512871682854484,0.01576703139164027,271,0,0,-0.3189559727907181,-0.650949239730835,0.7248915955403438,-0.7000005895441229,-0.6994654915549539,0.0005350979891690644,-0.30038776993751526,-0.29999998211860657
A033,303,stairs_10_down,22,1000,0.976,0.2691777628725546,0.15283830360295303,0.2560224925898134,-0.9759334447383881,-1.0,-0.9722544378902188,0.2039289691429145,0.09402971744088523,240,0,0,-0.18645507097244263,-0.053209781646728516,0.1938988766193119,-0.6983965093439276,-0.6983961625532671,3.4679066052145657e-07,-0.30014896392822266,-0.29999998211860657
A033,303,stairs_10_down,23,1000,0.467,0.20867239267287377,0.131672790184378,0.15051096571651945,-0.9504691611528396,-1.0,-0.9282773623419045,0.26033978299052496,0.08604149691272123,204,0,0,-0.18691424652934074,0.29660987854003906,0.3505914368651463,-0.7000004365482432,-0.6983959993576621,0.0016044371905811206,-0.3002983331680298,-0.29999998211860657
A033,303,stairs_10_down,24,1000,1.0,0.28787872085907557,0.18292802285383092,0.30540188823496794,-0.9905805429220199,-1.0,-0.9927950403583583,0.12668361464550149,0.050530463339016514,,0,0,0.03217962384223938,-0.02611064910888672,0.04144024840074475,-0.6951880327520523,-0.6994660423401206,-0.004278009588068232,-0.3001023530960083,-0.29999998211860657
A033,303,stairs_10_down,25,1000,0.993,0.3041578217089013,0.1740331385224898,0.31279813300214715,-0.9832386829853058,-1.0,-0.9786680646203644,0.14288567458830662,0.026591400058527226,183,0,0,0.41014227271080017,0.26068973541259766,0.4859792403116316,-0.700000558944947,-0.7000008445372556,-2.8559230869085184e-07,-0.3003929853439331,-0.29999998211860657
A033,303,stairs_10_down,26,1000,0.28,0.15966790853424798,0.09225632800137934,0.10114450092615324,-0.9155780899524689,-1.0,-0.8836541410109297,0.13217052934172158,0.016909860579167834,276,0,0,0.11954605579376221,0.012502670288085938,0.12019807078392687,-0.699465960742318,-0.7000007935386291,-0.0005348327963110577,-0.3007739186286926,-0.29999998211860657
A033,303,stairs_10_down,27,1000,0.98,0.23960911087262338,0.16574678382771535,0.23105920803344457,-0.981033421754837,-1.0,-0.9781528714284375,0.20721252544736696,0.09399506286890486,120,0,0,0.2935316786170006,0.7738122940063477,0.8276148335470314,-0.7000013647232464,-0.700000824137805,5.405854414108902e-07,-0.30070760846138,-0.29999998211860657
A033,303,stairs_10_down,28,1000,1.0,0.282610011084354,0.20189939383516975,0.2785944003748279,-0.9827951540350914,-1.0,-0.9814665338293237,0.13614118342373557,0.05300555966465136,,0,0,-0.6879671216011047,-0.4322652816772461,0.8124974056251615,-0.6994661137381977,-0.6951879511542499,0.004278162583947753,-0.3008034825325012,-0.29999998211860657
A033,303,stairs_10_down,29,1000,0.974,0.27837965488872896,0.15761461304152075,0.25247950827825827,-0.9895474214553833,-1.0,-0.9981387740937039,0.21675525342955243,0.06269788278702479,518,0,0,-0.1004689484834671,-0.6753978729248047,0.6828296246947142,-0.7000008139380797,-0.6978618193437709,0.002138994594308774,-0.30057477951049805,-0.29999998211860657
A033,303,stairs_10_down,30,1000,0.336,0.17333435716999973,0.10499913894875162,0.11131097768549178,-0.9279429130554199,-1.0,-0.8955926337645421,0.14435113281452305,0.016635183872400466,243,0,0,0.017904505133628845,-0.8938674926757812,0.8940467917097896,-0.6967923577456551,-0.6967922761478526,8.159780251482118e-08,-0.30077701807022095,-0.29999998211860657
A033,303,stairs_10_down,31,1000,0.866,0.242944577378226,0.10046402639883723,0.260453564205481,-0.9444976436495781,-1.0,-0.8425510157993183,0.21178460934741475,0.3115596822506994,135,1,1,-0.33370938897132874,1.0658092498779297,1.116830924273219,-0.7000014055221476,-0.5411765766653786,0.15882482885676907,-0.30096301436424255,-0.333076536655426
A038,101,stairs_10_down,0,1000,0.42,0.19859238160676485,0.03365890673775085,0.1292942156583823,-0.9092176704406738,-1.0,-0.961730064444281,0.1795939882644137,0.04223186844815487,162,1,1,1.8954485058784485,1.3161449432373047,2.307588037333781,-0.6973275781315278,-0.5358294420701297,0.16149813606139807,-0.30086636543273926,-0.4054814279079437
A038,101,stairs_10_down,1,1000,0.692,0.19179807048318837,0.13341805020118147,0.18398034124698268,-0.9832468541860581,-1.0,-0.9867703552862898,0.07211301763061984,0.013782521039213902,65,0,0,-0.4264897406101227,-0.39764881134033203,0.5831106893258506,-0.6962580961339614,-0.7000008139380797,-0.0037427178041182785,-0.3007723391056061,-0.29999998211860657
A038,101,stairs_10_down,2,1000,0.247,0.1690170560131735,0.12457149137150159,0.13401890089081997,-0.9823416454195977,-1.0,-0.9787619938304768,0.1176193662097419,0.013364737983869435,200,0,0,-0.41746625304222107,0.6907663345336914,0.8071159776353232,-0.6983964787447516,-0.7000007629394531,-0.0016042841947014885,-0.30079689621925354,-0.29999998211860657
A038,101,stairs_10_down,3,1000,0.851,0.2094823038251323,0.12861294223663,0.1945091325591567,-0.9867313723564148,-1.0,-0.9886636419675836,0.08367707033842382,0.12627982982690317,169,0,0,-0.12326690554618835,0.32111072540283203,0.34395759618253224,-0.7000014361213235,-0.700000824137805,6.11983518528092e-07,-0.30058178305625916,-0.29999998211860657
A038,101,stairs_10_down,4,1000,0.186,0.19304395143042247,0.1360546662845713,0.17501926992285688,-0.9874285169839859,-1.0,-0.9869942321113093,0.0826272995564279,0.012335939851772355,186,0,0,0.253689706325531,0.12305164337158203,0.28195775221117997,-0.7000008139380797,-0.7000008547369809,-4.079890125741059e-08,-0.3008614480495453,-0.29999998211860657
A038,101,stairs_10_down,5,1000,0.377,0.1991265039573058,0.13173299167245467,0.15426202543742112,-0.9838205446600914,-1.0,-0.9827057989082526,0.11401453491990686,0.015762787867662314,242,0,0,-0.353836789727211,0.17948150634765625,0.39675443902404206,-0.70000148711995,-0.7000008649367062,6.22183243814689e-07,-0.3004254102706909,-0.29999998211860657
A038,101,stairs_10_down,6,1000,0.403,0.20181888184923522,0.12480261603141218,0.13307823556842227,-0.9809397900104523,-1.0,-0.9675363299265429,0.14189481679959895,0.024869704109945073,353,0,0,0.26433512568473816,0.8262319564819336,0.8674861984969733,-0.6962574943501681,-0.7000009057356075,-0.0037434113854393214,-0.3008876442909241,-0.29999998211860657
A038,101,stairs_10_down,7,1000,0.402,0.19158695538636822,0.12467820790999717,0.12666254964741794,-0.7729059851169586,-1.0,-0.5276613016033647,0.1292024538423433,0.008042555441868715,276,0,0,-0.27946075052022934,-0.7704916000366211,0.8196069892383314,-0.6941191831374551,-0.7000008037383544,-0.005881620600899251,-0.30066344141960144,-0.29999998211860657
A038,101,stairs_10_down,8,1000,0.43,0.20775521392490778,0.1477390137266985,0.16813695309285004,-0.9778413603305817,-1.0,-0.9657739967256043,0.11045795654426345,0.01813993609393366,217,0,0,0.1405014544725418,0.4013664722442627,0.4252478145160822,-0.700000956734234,-0.6967918885582909,0.0032090681759431305,-0.30077415704727173,-0.29999998211860657
A038,101,stairs_10_down,9,1000,0.536,0.22552736133878898,0.13187895595708632,0.16958101831433442,-0.9495455886125564,-1.0,-0.8735248120269965,0.11519267236474064,0.016308486252715894,322,0,0,0.013180308043956757,-0.08839082717895508,0.0893681086826475,-0.7000003447507155,-0.6973264561617438,0.0026738885889716624,-0.3006674647331238,-0.29999998211860657
A038,101,stairs_10_down,10,1000,0.264,0.17401722315416002,0.1263819580728357,0.1328777426832814,-0.9826313380599022,-1.0,-0.9773337731313942,0.12998025489726026,0.01566137171353405,231,0,0,0.47228291630744934,0.14504313468933105,0.49405330072409864,-0.693583656759823,-0.6983960707557393,-0.004812413995916254,-0.30111488699913025,-0.29999998211860657
A038,101,stairs_10_down,11,1000,0.298,0.1815530984742756,0.1302955435877815,0.15867190452982227,-0.9279538449048996,-1.0,-0.8347968512506627,0.08023567030596505,0.014504864254390112,116,0,0,-0.5132607221603394,-0.3040781021118164,0.5965736007371406,-0.6983961727529924,-0.7000004875468698,-0.0016043147938774593,-0.3009352684020996,-0.29999998211860657
A038,101,stairs_10_down,12,1000,0.279,0.1631239868901311,0.11910950053821912,0.12118635081323853,-0.7230031524300575,-1.0,-0.5281926523986741,0.0877862544106861,0.007698529514833299,139,0,0,-0.447732537984848,-0.41463422775268555,0.6102343553049265,-0.6994654405563273,-0.6989308117545224,0.0005346288018048817,-0.3010585904121399,-0.29999998211860657
A038,101,stairs_10_down,13,1000,0.187,0.15875410378122748,0.11487552125186207,0.12610553623460494,-0.8073621338009834,-1.0,-0.6740682329704513,0.08221732501482092,0.015849112073057062,172,0,0,-5.7369470596313477e-05,0.35732030868530273,0.357320313290773,-0.6967922455486767,-0.7000003549504408,-0.003208109401764081,-0.30083370208740234,-0.29999998211860657
A038,101,stairs_10_down,14,1000,0.204,0.15888533259489943,0.11727778398416899,0.12482483724462864,-0.9686164477467537,-1.0,-0.9578584153853839,0.09143812094429515,0.015181500351175475,151,0,0,-0.2854258716106415,-0.5106387138366699,0.584995576268285,-0.6951876043635894,-0.7000003243512648,-0.004812719987675407,-0.3008887469768524,-0.29999998211860657
A038,101,stairs_10_down,15,1000,0.399,0.2007600333835672,0.12246826004217015,0.1263582148527076,-0.8347054562568664,-1.0,-0.5073087153150074,0.11776188444740258,0.007709555207056373,269,0,0,-0.582312673330307,0.04536724090576172,0.5840772517985016,-0.698396193152443,-0.7000002223540117,-0.0016040292015687685,-0.30084338784217834,-0.29999998211860657
A038,101,stairs_10_down,16,1000,0.302,0.17957580095242692,0.12468969327880741,0.1316043544360169,-0.9731853091716767,-1.0,-0.9581476046671322,0.10733806021398312,0.014480420591438127,232,0,0,-0.5635074377059937,0.43016767501831055,0.7089321977316542,-0.7000007425400026,-0.7000004671474191,2.7539258340425476e-07,-0.30121105909347534,-0.29999998211860657
A038,101,stairs_10_down,17,1000,0.442,0.1941097753025629,0.12800035613743377,0.14807980899755352,-0.9420880699157714,-1.0,-0.8571665696243742,0.09215514610838504,0.015444148168833613,171,0,0,-0.3292958177626133,0.2600393295288086,0.41959050096223643,-0.7000001101570333,-0.7000002427534624,-1.3259642905882885e-07,-0.3006367087364197,-0.29999998211860657
A038,101,stairs_10_down,18,1000,0.168,0.15537943523341308,0.11598294447450075,0.12665997930553957,-0.9779638043045997,-1.0,-0.9577935287608436,0.09299938262709667,0.015120772066392002,135,0,0,0.35147780179977417,0.7043159008026123,0.7871451792912134,-0.7000007017411013,-0.6951875635646881,0.0048131381764131564,-0.3008456826210022,-0.29999998211860657
A038,101,stairs_10_down,19,1000,0.223,0.17362465643117783,0.11376365078961781,0.13875699333312758,-0.9281617631912231,-1.0,-0.9256328907772083,0.10697183429050024,0.024898825009524037,223,0,0,-0.2702627331018448,-0.24502229690551758,0.36479839759041516,-0.7000006303430241,-0.7000003039518142,3.263912098372401e-07,-0.30057984590530396,-0.29999998211860657
A038,101,stairs_10_down,20,1000,0.607,0.21211403389617786,0.14213377779180358,0.18401811385705308,-0.9880105162858963,-1.0,-0.9859912804703215,0.09683620090477899,0.015201609201139412,260,0,0,0.17736828327178955,0.05512404441833496,0.18573682506120412,-0.6941182549624519,-0.7000003549504408,-0.005882099987988831,-0.300353080034256,-0.29999998211860657
A038,101,stairs_10_down,21,1000,0.215,0.1664836999746884,0.09249326586723328,0.11815990409403378,-0.15480509042739868,-1.0,0.516477553998653,0.08940811396463225,0.007122926099901357,184,0,0,-0.11431554704904556,-0.1952528953552246,0.22625591139619058,-0.7000010077328606,-0.7000003243512648,6.833815957563161e-07,-0.3007432520389557,-0.29999998211860657
A038,101,stairs_10_down,22,1000,0.194,0.15186415361417796,0.10582741298140053,0.11286268122027407,-0.8079152862429619,-1.0,-0.6500919390080581,0.10219134908581554,0.013540817420337919,180,0,0,0.055834800004959106,-0.32553529739379883,0.3302888958788394,-0.7000011403292896,-0.7000003039518142,8.363774753883391e-07,-0.30088552832603455,-0.29999998211860657
A038,101,stairs_10_down,23,1000,0.167,0.15364669316162397,0.1160544748293525,0.12997020489534516,-0.9738987951278687,-1.0,-0.9751791707911894,0.09005390369843189,0.018031618865555536,124,0,0,0.043661415576934814,-0.811927080154419,0.8131001799890725,-0.69786162554899,-0.6967918681588402,0.0010697573901498059,-0.3008173704147339,-0.29999998211860657
A038,101,stairs_10_down,24,1000,0.245,0.18148357356168368,0.12615148507975005,0.1621716557334794,-0.9560542835593223,-1.0,-0.8629647994515908,0.07795249837903678,0.015139987799112629,106,0,0,0.1817052662372589,0.3406639099121094,0.38609416376702577,-0.6962582287303904,-0.6967923373462045,-0.000534108615814044,-0.301044762134552,-0.29999998211860657
A038,101,stairs_10_down,25,1000,0.409,0.20088847369114943,0.1326911975355709,0.16153279861474096,-0.9456708236336708,-1.0,-0.8386234279295698,0.12422362971438285,0.015787370204969304,222,0,0,-0.9609355628490448,-0.37400150299072266,1.0311519190630107,-0.6946531999557414,-0.6941184079583316,0.0005347919974098003,-0.30075719952583313,-0.29999998211860657
A038,101,stairs_10_down,26,1000,0.224,0.1631892588717097,0.10890012166716834,0.11656098622108878,-0.9740769172906876,-1.0,-0.9553730653886178,0.11718060600994154,0.016468772594001552,179,0,0,-0.48853375017642975,0.4963808059692383,0.6964618651413133,-0.7000009159353328,-0.7000008139380797,1.0199725308801533e-07,-0.3011448085308075,-0.29999998211860657
A038,101,stairs_10_down,27,1000,0.173,0.1535042901494924,0.11468503994737722,0.12156220801805186,-0.970933560192585,-1.0,-0.9545058791910238,0.09990683260559398,0.014123085567589613,143,0,0,0.6607489585876465,0.49141788482666016,0.8234565706837053,-0.6946537813400839,-0.6994661035384724,-0.004812322198388452,-0.3013092577457428,-0.29999998211860657
A038,101,stairs_10_down,28,1000,0.137,0.1876349398984629,0.14134563864233662,0.17710167960081352,-0.9859897599220276,-1.0,-0.9865061984726445,0.06518317033807841,0.01383612639949385,137,0,0,0.5549209713935852,0.1214303970336914,0.5680516048882884,-0.7000008751364315,-0.6973270375460865,0.0026738375903450073,-0.3010421395301819,-0.29999998211860657
A038,101,stairs_10_down,29,1000,0.168,0.15069320230943,0.114107034741876,0.12867087211885955,-0.9854607532024383,-1.0,-0.9879418202300569,0.0834181929761456,0.01636725953877106,132,0,0,0.4159294068813324,-0.2149972915649414,0.46821053692641024,-0.6967921639508742,-0.7000008037383544,-0.0032086397874802053,-0.3009865880012512,-0.29999998211860657
A038,101,stairs_10_down,30,1000,0.305,0.18554536896051543,0.12376267690072085,0.1356962585262414,-0.9814082401394844,-1.0,-0.9715826561794946,0.1182736128952552,0.020315843287366995,261,0,0,0.15828096866607666,-0.053343772888183594,0.16702821063466392,-0.7000007731391784,-0.7000008139380797,-4.079890125741059e-08,-0.30069470405578613,-0.29999998211860657
A038,101,stairs_10_down,31,1000,0.485,0.19654356983495264,0.14719153566156484,0.18481894686120778,-0.9875274034142494,-1.0,-0.9875530464139151,0.06783514354335451,0.013023551697858338,156,0,0,-0.5696373730897903,-0.5608386993408203,0.7993915082729739,-0.7000008037383544,-0.6978618703423974,0.0021389333959569434,-0.3008274734020233,-0.29999998211860657
A038,202,stairs_10_down,0,1000,0.102,0.1276083120891754,0.09967968744390154,0.10877369964075516,-0.8863653284907341,-1.0,-0.8575203332734939,0.060806683656583434,0.021029786821420236,102,0,0,-0.36837300658226013,-0.4699821472167969,0.5971447820093254,-0.696792684136865,-0.7000008037383544,-0.0032081196014893676,-0.3013398349285126,-0.29999998211860657
A038,202,stairs_10_down,1,1000,0.114,0.1858866696791216,0.1426241018555381,0.17778626580993426,-0.9864221878647804,-1.0,-0.9858933280949569,0.05062777495426888,0.012415039093228383,106,0,0,-0.5442751348018646,-0.7394866943359375,0.9181916975574764,-0.693049313550327,-0.7000008547369809,-0.006951541186653976,-0.3009578585624695,-0.29999998211860657
A038,202,stairs_10_down,2,1000,0.748,0.21896012262864556,0.13306420356194604,0.17940059094042468,-0.9892358220219613,-1.0,-0.9873016811721954,0.11507203989683594,0.09859104450384286,265,0,0,0.8813025653362274,-0.1099395751953125,0.8881333919307061,-0.6973270069469105,-0.6951880837506789,0.002138923196231657,-0.3006526529788971,-0.29999998211860657
A038,202,stairs_10_down,3,1000,0.425,0.19785921657467878,0.14020160892430478,0.1644070640146474,-0.9575759581327439,-1.0,-0.9002408622509211,0.08717316501983749,0.014464292261022643,169,0,0,0.5295672863721848,-0.7016115188598633,0.8790336934341276,-0.7000009057356075,-0.6967922965473032,0.0032086091883042345,-0.3007091283798218,-0.29999998211860657
A038,202,stairs_10_down,4,1000,0.609,0.21037166261688936,0.15172771671239071,0.18304421439400964,-0.9850817645788192,-1.0,-0.9842575497888214,0.09471551143103925,0.014431923925074381,244,0,0,0.4435867369174957,-0.42547607421875,0.6146536283970923,-0.697327221141142,-0.7000008139380797,-0.002673592796937685,-0.3010500967502594,-0.29999998211860657
A038,202,stairs_10_down,5,1000,0.269,0.17158123752952917,0.11981777344795475,0.12196471437835242,-0.8071036419272423,-1.0,-0.5140051666776932,0.08256066096901188,0.007136385604616506,130,0,0,-0.5404562056064606,0.7560920715332031,0.9293912689572155,-0.6994660219406699,-0.7000007527397278,-0.0005347307990579697,-0.300810307264328,-0.29999998211860657
A038,202,stairs_10_down,6,1000,0.178,0.16640429299384482,0.13357982549437863,0.13929249496389806,-0.8051718733906746,-1.0,-0.7372883326971709,0.07667081830213385,0.018006527727403805,145,0,0,0.11750730872154236,-0.16841793060302734,0.2053596039915981,-0.6994661341376484,-0.6983965297433782,0.0010696043942701738,-0.30063295364379883,-0.29999998211860657
A038,202,stairs_10_down,7,1000,0.284,0.18451212157285152,0.12607102215608812,0.1549728038378432,-0.9399134323000908,-1.0,-0.873224453249974,0.07822936172516412,0.013948380656414218,124,0,0,-0.8827137053012848,-0.3088655471801758,0.9351905751030818,-0.6983963665477733,-0.6957227737508356,0.002673592796937685,-0.3010343015193939,-0.29999998211860657
A038,202,stairs_10_down,8,1000,0.97,0.20468513022578333,0.14245822165101607,0.19033665607583033,-0.992364592552185,-1.0,-0.9919119240039617,0.07701901504916542,0.01203848426784505,166,0,0,0.13140416145324707,-0.11746883392333984,0.17625544130760962,-0.7000004365482432,-0.7000002733526383,1.6319560491862006e-07,-0.3012131154537201,-0.29999998211860657
A038,202,stairs_10_down,9,1000,0.262,0.1907114920630493,0.1357818720812466,0.16568887633984547,-0.9867865213155746,-1.0,-0.9846318613237409,0.08374174113834111,0.016071836930362227,156,0,0,-0.04613575339317322,0.11451292037963867,0.12345734759433787,-0.7000006507424748,-0.7000003447507155,3.05991759264046e-07,-0.3008488118648529,-0.29999998211860657
A038,202,stairs_10_down,10,1000,0.268,0.16879746038582247,0.1017973327381726,0.10918608802521947,-0.8219700884819031,-1.0,-0.6936686320684442,0.11522268862854987,0.019445930978867793,267,0,0,0.309486024081707,-0.573509693145752,0.6516862490754561,-0.7000002733526383,-0.6967917865610378,0.0032084867916004622,-0.30082783102989197,-0.29999998211860657
A038,202,stairs_10_down,11,1000,0.239,0.1664505609812586,0.10421830017298939,0.13519012925392498,-0.9303960990309715,-1.0,-0.9285655555440419,0.11680709167437305,0.02078027708254169,234,0,0,0.44523748755455017,-0.14321208000183105,0.4677030256288055,-0.6967918681588402,-0.700000395749342,-0.0032085275905018307,-0.30106469988822937,-0.29999998211860657
A038,202,stairs_10_down,12,1000,0.472,0.1849177940718953,0.12046337860790801,0.12325173859112654,-0.8424852038621903,-1.0,-0.5230135888009522,0.10869334170099061,0.007891012183448192,176,0,0,-0.6464625895023346,0.0038805007934570312,0.6464742360778749,-0.6967921639508742,-0.7000002223540117,-0.003208058403137537,-0.3010666072368622,-0.29999998211860657
A038,202,stairs_10_down,13,1000,0.238,0.16515516289670198,0.1062642814003848,0.1111319049989457,-0.8190685580372811,-1.0,-0.6567498018492514,0.11537788814332627,0.014063994563716101,236,0,0,-0.007924675941467285,-0.11749696731567383,0.11776390710721937,-0.7000007221405519,-0.700000263152913,4.5898763889606897e-07,-0.30084750056266785,-0.29999998211860657
A038,202,stairs_10_down,14,1000,0.514,0.19916012035350097,0.14294688507197373,0.1928307083007816,-0.9918613045215606,-1.0,-0.9936108796750728,0.08531647598421731,0.019379416015585006,193,0,0,-0.35586822032928467,-0.04795074462890625,0.35908420203456304,-0.700000824137805,-0.7000003447507155,4.793870894692631e-07,-0.3011797070503235,-0.29999998211860657
A038,202,stairs_10_down,15,1000,0.425,0.1939675192624172,0.12639724841729838,0.16759002232020656,-0.9898380451798439,-1.0,-0.9877519050047765,0.11033480606232049,0.0115517003588985,217,0,0,0.28619165904819965,0.48514533042907715,0.5632687256948493,-0.697861360356132,-0.6994657465480866,-0.0016043861919545765,-0.3010009527206421,-0.29999998211860657
A038,202,stairs_10_down,16,1000,0.928,0.22209327637591458,0.13108229190908016,0.20438203266740404,-0.9903495956659317,-1.0,-0.990979629666058,0.09449261128039649,0.12412090894643653,237,0,0,-0.30623708479106426,0.09091520309448242,0.31944753286735594,-0.7000010893306631,-0.6994654609557779,0.0005356283748851887,-0.30049052834510803,-0.29999998211860657
A038,202,stairs_10_down,17,1000,0.73,0.1994521088837619,0.14378811108237277,0.19247022463590494,-0.9916343279480934,-1.0,-0.9935720548107849,0.06776642089613685,0.012347804950819496,149,0,0,-0.6419433057308197,-0.5388498306274414,0.8381231101334904,-0.7000001203567586,-0.6957222739642954,0.004277846392463203,-0.30064672231674194,-0.29999998211860657
A038,202,stairs_10_down,18,1000,0.556,0.20311720041348974,0.13375845121189878,0.16656056501921396,-0.9671314719319344,-1.0,-0.9044431842381682,0.10314645448509244,0.01750517505092036,164,0,0,-0.09980065748095512,-0.19791340827941895,0.2216526300552441,-0.7000005487452217,-0.700000395749342,1.52995879632023e-07,-0.30070585012435913,-0.29999998211860657
A038,202,stairs_10_down,19,1000,0.408,0.20365980951017837,0.13328638146905336,0.17374725033378874,-0.9809740082025528,-1.0,-0.9553587587911692,0.09524476876880825,0.031477409040375624,195,0,0,0.07834601402282715,-0.16366791725158691,0.18145325858395966,-0.7000007935386291,-0.7000004161487926,3.773898364922701e-07,-0.3007653057575226,-0.29999998211860657
A038,202,stairs_10_down,20,1000,0.275,0.17243195725331978,0.12368742555857981,0.13106105414792285,-0.9822542626857758,-1.0,-0.9784639273116837,0.1300785051994887,0.014676862317291081,228,0,0,0.12599779665470123,-0.6282970905303955,0.6408062723872164,-0.6994655731527563,-0.7000003447507155,-0.0005347715979592271,-0.30092287063598633,-0.29999998211860657
A038,202,stairs_10_down,21,1000,0.293,0.18308296805970842,0.1311274570896026,0.13871384530131256,-0.9798584364652634,-1.0,-0.970861031344874,0.12614009493101527,0.020661732985623345,244,0,0,0.32360345125198364,0.0496368408203125,0.32738816354415745,-0.6967918375596643,-0.7000004569476939,-0.003208619388029521,-0.3005674481391907,-0.29999998211860657
A038,202,stairs_10_down,22,1000,0.416,0.18721502666788928,0.12429012238660597,0.16747607449282959,-0.9888736671805382,-1.0,-0.9869336613375156,0.07289307764618073,0.014110284638284348,109,0,0,0.6617572009563446,0.39914536476135254,0.7728127944256934,-0.6973267009551513,-0.6994657975467131,-0.002139096591561862,-0.30113017559051514,-0.29999998211860657
A038,202,stairs_10_down,23,1000,0.193,0.16809402487972824,0.10273003673808456,0.11507768170566605,-0.9775242459774017,-1.0,-0.9610911094727208,0.09788728329558913,0.028757230138038697,174,0,0,0.021517828106880188,0.3726193904876709,0.37324017347257865,-0.7000002019545611,-0.7000004059490673,-2.0399450617603065e-07,-0.30089810490608215,-0.29999998211860657
