arm,seed,case,env_id,rows,upright_frac,height_rel_mean,height_rel_min,height_rel_mean_last200,proj_grav_z_mean,proj_grav_z_min,proj_grav_z_mean_last200,speed_xy_mean,speed_xy_mean_last200,first_height_rel_below_0p18_step,terminated_any,term_base_contact_any,net_dx_m,net_dy_m,net_dxy_m,terrain_z_first,terrain_z_last,terrain_z_climb_m,root_z_first,root_z_last
A033,303,rough_lateral,26,1000,0.953,0.34254392054692956,0.09336100263710329,0.35125080802147784,-0.9138254353404045,-1.0,-0.9760309775077288,0.22837021833575166,0.21316259141192534,381,1,1,1.5992112159729004,0.3733253479003906,1.642208369445994,0.061462749134410515,0.05756123180695396,-0.003901517327456555,0.49960067868232727,0.41662806272506714
A033,303,rough_lateral,27,1000,0.961,0.34133230004009424,0.10041403913880415,0.3616137520364059,-0.9207152982950211,-1.0,-0.9884030460125178,0.21099438244168048,0.1724535338337799,88,1,1,-0.9059171788394451,2.3214988708496094,2.491995774930694,0.06037910991811497,0.06073166342342601,0.0003525535053110346,0.4996349811553955,0.4388723373413086
A033,303,rough_lateral,28,1000,1.0,0.3695374289312783,0.26586756891107816,0.3688856765695653,-0.9792759639024734,-1.0,-0.9872233455453939,0.1496117083379572,0.10590102768408222,,0,0,-0.5923236906528473,-0.34146881103515625,0.6837019112291358,0.062151189793877425,0.060787659915373285,-0.0013635298785041397,0.49975794553756714,0.5
A033,303,rough_lateral,29,1000,1.0,0.3693400123030105,0.22690346438616993,0.3688236904530583,-0.9850787296891212,-1.0,-0.9842852259156716,0.13067624341999262,0.10588302836574934,,0,0,0.03197762370109558,-0.6790599822998047,0.6798124947208457,0.06240067507493942,0.0588102697688628,-0.0035904053060766203,0.49972349405288696,0.5
A033,303,rough_lateral,30,1000,0.955,0.3493216964560235,0.1015655301949557,0.318680512124363,-0.9223908424973488,-1.0,-0.7495117507763763,0.223056113931001,0.2382375128997004,846,1,1,-0.30165891721844673,0.24508380889892578,0.3886697514880864,0.05920422395920371,0.0599347384855709,0.0007305145263671875,0.4996148943901062,0.4284481108188629
A033,303,rough_lateral,31,1000,0.972,0.3416670406929308,0.1383459472401257,0.35326799085966293,-0.9512261685729027,-1.0,-0.989183296611653,0.19484605878967606,0.17843196005985762,294,1,1,-2.0688826590776443,-0.2579822540283203,2.084905345675366,0.06047651729481743,0.05970742740733101,-0.0007690898874864183,0.4994036555290222,0.37390533089637756
A038,101,rough_lateral,0,1000,1.0,0.2661682627969246,0.24443561699301164,0.2573294993200081,-0.992513945877552,-1.0,-0.998135158968209,0.05178210559366165,0.029618441294833067,,0,0,0.06741738319396973,0.2833261489868164,0.291236691123255,0.05758071328229445,0.05884241930303727,0.0012617060207428185,0.49899545311927795,0.5
A038,101,rough_lateral,1,1000,0.982,0.3166837122112826,0.14436356484252502,0.29573455683094707,-0.9920413791537285,-1.0,-0.9980886282019354,0.11993056239571905,0.030368463435503524,477,0,0,-0.18002550303936005,-0.08758068084716797,0.20019879470723126,0.06043522880676596,0.05700089969737007,-0.003434329109395888,0.49909067153930664,0.5
A038,101,rough_lateral,2,1000,0.996,0.3185402121755847,0.1731948964098558,0.3111141646951322,-0.992847320497036,-1.0,-0.9873548746109009,0.20771576008165366,0.22080009669636846,934,0,0,-0.07724615931510925,0.8308391571044922,0.8344223595440371,0.05901212233273103,0.05835564761238302,-0.0006564747203480076,0.4989902675151825,0.5
A038,101,rough_lateral,3,1000,1.0,0.36010468763957654,0.32123193734469896,0.35865035093176045,-0.9966185528039933,-1.0,-0.9958493469366386,0.1628041985185065,0.18813989577530663,,0,0,-0.24144303798675537,0.5053892135620117,0.5601008817856855,0.05898816317797982,0.05865666190570688,-0.00033150127227293824,0.499250203371048,0.5
A038,101,rough_lateral,4,1000,0.988,0.30465774120191214,0.16218907007559097,0.30117367988960114,-0.9878416501283646,-1.0,-0.9885571797688802,0.2107518283734834,0.16396809236546056,173,0,0,0.0791991651058197,0.29387569427490234,0.3043606929927299,0.05868305879480699,0.05857512530158548,-0.0001079334932215098,0.4990112781524658,0.5
A038,101,rough_lateral,5,1000,1.0,0.350618319408779,0.19390323009082977,0.3600910231564226,-0.9906461057066918,-1.0,-0.996964678835513,0.18061121659999493,0.16415440163356282,,0,0,0.09571081027388573,-0.21437740325927734,0.23477272037328903,0.05889227556034843,0.05772403982233874,-0.0011682357380096917,0.49936261773109436,0.5
A038,101,rough_lateral,6,1000,0.586,0.2634360869692606,0.14429187033584412,0.14727833230819204,-0.3142174685001373,-1.0,0.7104471803304568,0.10503209548461787,0.006031984621400274,597,0,0,-0.10244825482368469,0.9235429763793945,0.9292078745555967,0.05837180397727273,0.05974584977257061,0.0013740457952978805,0.4989369809627533,0.5
A038,101,rough_lateral,7,1000,1.0,0.3175650146595617,0.2865361885272245,0.32670050870551737,-0.9979391185641289,-1.0,-0.9975049543143505,0.04170755357988266,0.03443661631560633,,0,0,-0.2024165540933609,-0.5399866104125977,0.5766784206088494,0.059347825891831345,0.05697751172723617,-0.002370314164595176,0.4990847408771515,0.5
A038,101,rough_lateral,8,1000,1.0,0.3548422871539621,0.3169965111316844,0.35885937189334005,-0.9972335940599442,-1.0,-0.9987155860336265,0.19538931097653384,0.18418090971719722,,0,0,-0.4114154875278473,0.34664392471313477,0.5379820758336673,0.05881877633977064,0.05837765861960018,-0.0004411177201704558,0.49924060702323914,0.5
A038,101,rough_lateral,9,1000,1.0,0.3698460275924461,0.34086311644411343,0.37347184607292944,-0.9967534038424491,-1.0,-0.9970042053146742,0.195193626532492,0.1947757387495939,,0,0,-0.089656300842762,0.046189308166503906,0.10085486834906934,0.057951707890964446,0.056092930350074156,-0.0018587775408902898,0.49912118911743164,0.5
A038,101,rough_lateral,10,1000,0.99,0.30510410577528924,0.17324329817040082,0.3175019998225584,-0.9874519444704056,-1.0,-0.998350036381489,0.20211234081424898,0.18674326491962065,79,0,0,0.9871776700019836,0.13012146949768066,0.9957165003025616,0.05753874141264727,0.05999809917919138,0.002459357766544115,0.4986720681190491,0.5
A038,101,rough_lateral,11,1000,1.0,0.2972546806459755,0.27755319147823965,0.2921151088933107,-0.9970488067865372,-1.0,-0.9968260538518725,0.050296411104119094,0.028855904061487966,,0,0,-0.2101127803325653,-0.20250773429870605,0.2918163170727027,0.05982771276790191,0.05873448580981576,-0.0010932269580861478,0.49895328283309937,0.5
A038,101,rough_lateral,12,1000,1.0,0.31562821058666113,0.23880546233233285,0.31050129344090566,-0.9780790395140648,-1.0,-0.9806784201617265,0.198143614102599,0.15630344821174158,,0,0,-0.3245387077331543,-0.28369855880737305,0.43105712508493144,0.05894676249294995,0.05765668083639706,-0.0012900816565528939,0.4988290071487427,0.5
