arm,seed,case,env_id,fall_by_height_channel,fall_by_tilt_channel,fall_by_either,max_continuous_low_height_s,max_continuous_tilted_s,terrain_z_min,terrain_z_max,terrain_z_span_m
A033,202,rough_lateral,17,1,1,1,0.5,0.68,0.05414827112208076,0.060863770265630224,0.006715499143549464
A033,202,rough_lateral,18,0,0,0,0.14,0.34,0.05404226537694268,0.06237930665041674,0.00833704127347406
A033,202,rough_lateral,19,0,0,0,0.0,0.0,0.05350955412349599,0.06148484173943015,0.007975287615934155
A033,202,rough_lateral,20,1,1,1,0.52,0.72,0.05612606925760361,0.06321317499334161,0.0070871057357380016
A033,202,rough_lateral,21,0,1,1,0.3,0.76,0.05576651874073049,0.06110067928538603,0.00533416054465554
A033,202,rough_lateral,22,0,0,0,0.0,0.0,0.05317146382867334,0.0633645185174789,0.010193054688805561
A033,202,rough_lateral,23,1,1,1,0.52,0.64,0.05531785322383126,0.06125375676282587,0.005935903538994612
A033,202,rough_lateral,24,0,0,0,0.0,0.0,0.053710223519228356,0.06179227165997347,0.008082048140745111
A033,202,rough_lateral,25,1,1,1,0.7,0.8,0.05549371688761175,0.06155754538143382,0.006063828493822067
A033,202,rough_lateral,26,0,0,0,0.0,0.0,0.052194411741858494,0.06221492787733435,0.010020516135475853
A033,202,rough_lateral,27,1,1,1,0.58,0.74,0.054354988954921454,0.06182992904581488,0.007474940090893424
A033,202,rough_lateral,28,0,0,0,0.0,0.02,0.054612042432162854,0.06366602239761761,0.009053979965454755
A033,202,rough_lateral,29,0,0,0,0.0,0.0,0.05260941816523751,0.062032985177269594,0.009423567012032084
A033,202,rough_lateral,30,0,0,0,0.0,0.0,0.05968051033224014,0.06184232171206551,0.002161811379825372
A033,202,rough_lateral,31,1,1,1,0.92,1.0,0.05680350441346194,0.06449452568502988,0.007691021271567934
A033,303,rough_lateral,0,0,0,0,0.24,0.42,0.041960405155936666,0.06190882392108122,0.019948418765144554
A033,303,rough_lateral,1,1,1,1,0.92,1.0,0.054327755688346004,0.0615468254701339,0.007219069781787893
A033,303,rough_lateral,2,0,1,1,0.3,0.6,0.05588558013426429,0.06122217841326872,0.005336598279004429
A033,303,rough_lateral,3,0,1,1,0.4,0.62,0.056872352559298754,0.06176287605163248,0.004890523492333723
A033,303,rough_lateral,4,0,1,1,0.2,0.78,0.05641894417013076,0.06331546803846716,0.0068965238683363975
A033,303,rough_lateral,5,0,0,0,0.0,0.0,0.056194152424042236,0.06103478905988887,0.004840636635846635
A033,303,rough_lateral,6,0,0,0,0.0,0.0,0.05574834283022957,0.06370418976972447,0.007955846939494901
A033,303,rough_lateral,7,0,0,0,0.0,0.0,0.040286140645889035,0.0616362668613699,0.021350126215480866
A033,303,rough_lateral,8,0,0,0,0.0,0.0,0.05522551511060746,0.06049599877015792,0.005270483659550462
A033,303,rough_lateral,9,0,0,0,0.0,0.0,0.056324831304703164,0.06381879388329817,0.007493962578595005
A033,303,rough_lateral,10,1,1,1,0.54,0.64,0.05517073238597197,0.06112546461788728,0.005954732231915311
A033,303,rough_lateral,11,0,1,1,0.42,0.92,0.05361767121177306,0.0608599555683646,0.007242284356591536
A033,303,rough_lateral,12,0,0,0,0.0,0.0,0.04036356676071085,0.06301398455777908,0.02265041779706823
A033,303,rough_lateral,13,0,0,0,0.3,0.38,0.05462881078057111,0.06252752905860942,0.007898718278038314
A033,303,rough_lateral,14,1,1,1,0.5,0.64,0.05484529995025798,0.061413810852377175,0.006568510902119198
A033,303,rough_lateral,15,0,0,0,0.0,0.0,0.05376670959799047,0.059811780796969,0.006045071198978527
A033,303,rough_lateral,16,0,1,1,0.3,0.5,0.05528477551465366,0.06350500953388724,0.00822023401923358
A033,303,rough_lateral,17,0,1,1,0.36,0.56,0.05555800575623538,0.0629954006582658,0.007437394902030416
A033,303,rough_lateral,18,0,1,1,0.42,0.64,0.05340588411545371,0.06274662935797544,0.00934074524252173
A033,303,rough_lateral,19,0,0,0,0.36,0.48,0.05270617275952018,0.06357211352669619,0.010865940767176008
A033,303,rough_lateral,20,0,1,1,0.24,0.62,0.056646173650568184,0.06355122448926304,0.0069050508386948525
A033,303,rough_lateral,21,0,0,0,0.0,0.0,0.0558962898458389,0.06198868777025192,0.006092397924413018
A033,303,rough_lateral,22,0,0,0,0.0,0.0,0.05583993636350581,0.0609640947637711,0.00512415840026529
A033,303,rough_lateral,23,0,1,1,0.36,0.66,0.05511538867644448,0.0627279842601103,0.007612595583665817
A033,303,rough_lateral,24,0,0,0,0.0,0.0,0.05634772968802223,0.0627703233198686,0.006422593631846378
A033,303,rough_lateral,25,0,0,0,0.0,0.0,0.05733671545344878,0.06339317974559763,0.006056464292148851
A033,303,rough_lateral,26,0,1,1,0.28,0.64,0.05627445486140124,0.06324927182121073,0.0069748169598094975
A033,303,rough_lateral,27,0,1,1,0.3,0.78,0.05671983606675092,0.0637262721750188,0.0070064361082678855
A033,303,rough_lateral,28,0,0,0,0.0,0.0,0.05615048739999373,0.06322486387854591,0.007074376478552177
A033,303,rough_lateral,29,0,0,0,0.0,0.0,0.05609261415858957,0.06306278004365809,0.006970165885068519
A033,303,rough_lateral,30,0,1,1,0.28,0.54,0.03154440487132353,0.06198354710869611,0.030439142237372575
A033,303,rough_lateral,31,0,1,1,0.2,0.56,0.05608015009426178,0.06277404621960644,0.006693896125344663
A041,101,rough_lateral,0,0,0,0,0.0,0.0,0.0536794203487947,0.06130027770996094,0.0076208573611662375
A041,101,rough_lateral,1,0,0,0,0.42,0.4,0.054283335884624626,0.060653033741017714,0.006369697856393089
A041,101,rough_lateral,2,0,1,1,0.16,12.72,0.05377585875159279,0.06067619731719481,0.0069003385656020225
A041,101,rough_lateral,3,0,0,0,0.0,0.0,0.056204913134243396,0.061619314917906086,0.0054144017836626895
A041,101,rough_lateral,4,1,0,1,0.5,0.38,0.057088127748213986,0.06341983162783046,0.006331703879616478
A041,101,rough_lateral,5,0,0,0,0.44,0.44,0.05310308487020075,0.060507320465251084,0.0074042355950503375
A041,101,rough_lateral,6,0,0,0,0.44,0.42,0.053079594902813755,0.059856751385857075,0.00677715648304332
A041,101,rough_lateral,7,0,0,0,0.28,0.42,0.056816386666527406,0.061297299390170666,0.00448091272364326
A041,101,rough_lateral,8,0,0,0,0.0,0.0,0.055794782179562165,0.06189362633037057,0.0060988441508084065
A041,101,rough_lateral,9,0,0,0,0.0,0.0,0.055056403664981615,0.06015006488657253,0.005093661221590912
A041,101,rough_lateral,10,1,1,1,13.48,13.4,0.05662066413756998,0.05997493560301429,0.003354271465444314
A041,101,rough_lateral,11,0,1,1,0.28,0.54,0.05695324658072568,0.062057087128175134,0.005103840547449452
A041,101,rough_lateral,12,0,0,0,0.34,0.36,0.05678840882000439,0.06333832562288498,0.006549916802880591
A041,101,rough_lateral,13,0,0,0,0.0,0.0,0.05777608902059137,0.06238161178833661,0.004605522767745236
A041,101,rough_lateral,14,0,0,0,0.0,0.0,0.05608657592120655,0.06060815494965742,0.004521579028450871
A041,101,rough_lateral,15,0,0,0,0.36,0.38,0.05688157311097823,0.06144821452584496,0.0045666414148667275
A041,101,rough_lateral,16,0,0,0,0.28,0.26,0.05654375820873893,0.06172884976800113,0.005185091559262202
A041,101,rough_lateral,17,0,0,0,0.32,0.32,0.057137066030247326,0.06102670067771871,0.003889634647471385
A041,101,rough_lateral,18,0,0,0,0.42,0.42,0.055607239830302684,0.06286390579958014,0.007256665969277452
A041,101,rough_lateral,19,0,0,0,0.24,0.26,0.057378197736281125,0.06142112405542384,0.0040429263191427145
A041,101,rough_lateral,20,0,0,0,0.0,0.0,0.0581530300691166,0.06327480173365956,0.005121771664542953
A041,101,rough_lateral,21,0,0,0,0.0,0.0,0.05590892730549695,0.06281078563017004,0.006901858324673084
A041,101,rough_lateral,22,0,0,0,0.0,0.0,0.055544378923222344,0.06233138834091431,0.006787009417691968
A041,101,rough_lateral,23,0,0,0,0.4,0.48,0.05565487254749645,0.06516975770022142,0.009514885152724965
A041,101,rough_lateral,24,0,1,1,0.36,8.9,0.057708638237121905,0.0627082681910877,0.004999629953965794
A041,101,rough_lateral,25,0,0,0,0.34,0.34,0.05352318095650902,0.06496723195448278,0.011444050997973763
A041,101,rough_lateral,26,0,0,0,0.0,0.0,0.05189753853701015,0.06296329192299256,0.01106575338598241
A041,101,rough_lateral,27,0,0,0,0.0,0.0,0.05641418089841139,0.06629853070100998,0.009884349802598592
A041,101,rough_lateral,28,0,0,0,0.0,0.0,0.055288233221533464,0.06425678028779871,0.00896854706626525
A041,101,rough_lateral,29,0,0,0,0.0,0.0,0.03836205426384421,0.06265887092141544,0.024296816657571225
A041,101,rough_lateral,30,0,0,0,0.0,0.0,0.0570263276125658,0.0675755975080684,0.010549269895502596
A041,101,rough_lateral,31,0,0,0,0.24,0.32,0.05582810468214718,0.06552746206681359,0.009699357384666409
A041,202,rough_lateral,0,0,0,0,0.0,0.0,0.05942994388029537,0.06356061843627277,0.004130674555977397
A041,202,rough_lateral,1,1,1,1,0.74,0.7,0.05400607675154579,0.06415030535529642,0.010144228603750631
A041,202,rough_lateral,2,1,1,1,0.58,0.72,0.05491530066505473,0.06439972943800656,0.009484428772951838
A041,202,rough_lateral,3,0,0,0,0.0,0.0,0.058240951701281546,0.06369921230377361,0.005458260602492063
A041,202,rough_lateral,4,0,0,0,0.3,0.24,0.056457743925206805,0.06365618986241958,0.007198445937212777
A041,202,rough_lateral,5,0,0,0,0.0,0.0,0.05789534420890604,0.06139163664955506,0.0034962924406490223
A041,202,rough_lateral,6,1,0,1,0.52,0.46,0.05427402353541736,0.06474068585564108,0.010466662320223717
A041,202,rough_lateral,7,0,0,0,0.34,0.34,0.05511219616242271,0.06446895497367981,0.009356758811257103
A041,202,rough_lateral,8,1,1,1,0.62,0.54,0.05809918571920956,0.06190988469251337,0.003810698973303814
A041,202,rough_lateral,9,0,0,0,0.0,0.0,0.05690354331929416,0.06180051303802327,0.004896969718729112
A041,202,rough_lateral,10,0,0,0,0.0,0.0,0.05793983541070459,0.06325210734484668,0.00531227193414209
A041,202,rough_lateral,11,1,1,1,12.42,12.4,0.055260173777207974,0.05989746868929124,0.004637294912083263
A041,202,rough_lateral,12,1,1,1,16.94,16.94,0.05778176006786326,0.06393125605455695,0.00614949598669369
A041,202,rough_lateral,13,0,0,0,0.0,0.0,0.054821769183969755,0.06315634212391899,0.008334572939949235
A041,202,rough_lateral,14,0,0,0,0.0,0.0,0.05725736159054353,0.062234082961464945,0.004976721370921415
A041,202,rough_lateral,15,0,0,0,0.0,0.0,0.057261206886985085,0.06169793440058907,0.004436727513603987
A041,202,rough_lateral,16,0,0,0,0.0,0.0,0.05519113183659028,0.061903622061173544,0.006712490224583263
A041,202,rough_lateral,17,1,1,1,5.54,5.46,0.05425708179167885,0.06348030579918847,0.009223224007509613
A041,202,rough_lateral,18,1,1,1,0.68,0.62,0.05419189534722803,0.06131497551413143,0.007123080166903405
A041,202,rough_lateral,19,0,0,0,0.18,0.18,0.054409394289720504,0.061169007245232075,0.006759612955511571
A041,202,rough_lateral,20,0,1,1,0.48,0.54,0.05529846354601855,0.060990124462760066,0.005691660916741517
A041,202,rough_lateral,21,1,1,1,0.56,0.56,0.056222242467543655,0.06156870388092204,0.005346461413378384
A041,202,rough_lateral,22,0,0,0,0.46,0.4,0.05330590640797334,0.06131555689847406,0.008009650490500717
A041,202,rough_lateral,23,0,0,0,0.0,0.0,0.027412363552154703,0.06133488537793491,0.033922521825780205
A041,202,rough_lateral,24,0,0,0,0.0,0.0,0.055319964566970255,0.0622754632470442,0.006955498680073946
A041,202,rough_lateral,25,1,0,1,0.52,0.48,0.05431913692045977,0.06287996016721674,0.008560823246756971
A041,202,rough_lateral,26,0,0,0,0.26,0.26,0.05697705273959726,0.06128841542942639,0.0043113626898291305
A041,202,rough_lateral,27,1,0,1,0.52,0.44,0.055513402357458434,0.0627728834509212,0.00725948109346277
A041,202,rough_lateral,28,0,0,0,0.0,0.0,0.058644707827644554,0.061815282240270934,0.00317057441262638
A041,202,rough_lateral,29,0,0,0,0.12,0.1,0.05385160191173859,0.06007055802778764,0.00621895611604905
A041,202,rough_lateral,30,0,0,0,0.0,0.0,0.05760481523319999,0.06370155824059472,0.006096743007394725
A041,202,rough_lateral,31,0,0,0,0.44,0.4,0.056949350285657584,0.0615304549110127,0.004581104625355117
A041,303,rough_lateral,0,0,0,0,0.38,0.34,0.05705440745634191,0.062078781943907715,0.005024374487565805
A041,303,rough_lateral,1,1,1,1,1.34,1.32,0.05534238356319978,0.05979142214525192,0.004449038582052138
A041,303,rough_lateral,2,0,0,0,0.38,0.36,0.05565528053650882,0.061156879771839485,0.0055015992353306675
A041,303,rough_lateral,3,0,0,0,0.44,0.42,0.055754258670908885,0.061556576407529456,0.005802317736620571
A041,303,rough_lateral,4,1,1,1,0.56,0.58,0.056358021210859165,0.06048025039428058,0.004122229183421415
A041,303,rough_lateral,5,0,0,0,0.0,0.0,0.05459352993072673,0.06229641348282921,0.0077028835521024824
A041,303,rough_lateral,6,0,0,0,0.0,0.0,0.056014943250360334,0.06397563505937709,0.007960691809016755
A041,303,rough_lateral,7,0,0,0,0.24,0.26,0.05741636510838799,0.06199532779142818,0.004578962683040193
A041,303,rough_lateral,8,1,1,1,18.58,18.52,0.05548689327137993,0.05917721508658506,0.003690321815205129
A041,303,rough_lateral,9,0,0,0,0.0,0.0,0.05519747606573258,0.05841374524774398,0.0032162691820113998
A041,303,rough_lateral,10,0,0,0,0.0,0.0,0.05450932099857432,0.060343329281730446,0.005834008283156125
A041,303,rough_lateral,11,0,0,0,0.0,0.0,0.05472473919710374,0.06091183137128697,0.0061870921741832355
A041,303,rough_lateral,12,0,0,0,0.0,0.0,0.051582509821111504,0.06302540825012533,0.011442898429013824
A041,303,rough_lateral,13,0,0,0,0.0,0.0,0.05451595082002528,0.061522448126645014,0.007006497306619737
A041,303,rough_lateral,14,0,0,0,0.0,0.0,0.05456907098943537,0.05919320825586982,0.004624137266434451
A041,303,rough_lateral,15,0,0,0,0.0,0.0,0.05373857875558782,0.05804722831848471,0.0043086495628968935
A041,303,rough_lateral,16,1,1,1,11.36,11.3,0.05591764807063628,0.0612312969676951,0.00531364889705882
A041,303,rough_lateral,17,1,1,1,0.72,0.76,0.05543521126323843,0.061743057985356786,0.006307846722118357
A041,303,rough_lateral,18,1,1,1,14.36,14.38,0.05524062090379032,0.06162443518001128,0.006383814276220964
A041,303,rough_lateral,19,1,1,1,18.74,18.7,0.055443156849254265,0.058737229535923925,0.0032940726866696607
A041,303,rough_lateral,20,0,0,0,0.0,0.0,0.05686709970076454,0.06163675644818474,0.004769656747420199
A041,303,rough_lateral,21,0,0,0,0.0,0.0,0.05637077086749561,0.06365550648082387,0.007284735613328257
A041,303,rough_lateral,22,0,0,0,0.0,0.0,0.05567996387175698,0.06071811818821545,0.0050381543164584736
A041,303,rough_lateral,23,1,0,1,0.5,0.46,0.05510226162997159,0.0630104554528221,0.007908193822850518
A041,303,rough_lateral,24,0,0,0,0.0,0.0,0.056254096209684155,0.06336868000540503,0.007114583795720879
A041,303,rough_lateral,25,0,0,0,0.38,0.44,0.05609072720940738,0.06324905762697923,0.00715833041757185
A041,303,rough_lateral,26,0,0,0,0.0,0.0,0.05647523645411201,0.06235889700007311,0.005883660545961102
A041,303,rough_lateral,27,0,0,0,0.46,0.4,0.05803064356513202,0.06261016723306422,0.004579523667932198
A041,303,rough_lateral,28,0,0,0,0.0,0.0,0.05888443197158569,0.0626271905746052,0.003742758603019508
A041,303,rough_lateral,29,0,0,0,0.28,0.26,0.0557522697244736,0.06321350138455151,0.007461231660077908
A041,303,rough_lateral,30,0,0,0,0.46,0.48,0.055893811312588776,0.06213117793282086,0.006237366620232082
A041,303,rough_lateral,31,0,0,0,0.0,0.0,0.05876551337420622,0.06159881347003467,0.002833300095828453
