step,time_s,env_id,cmd_vx,cmd_vy,cmd_wz,actual_vx,actual_vy,actual_wz,error_xy,error_yaw,speed_xy,root_x,root_y,root_z,terminated,truncated,term_time_out,term_base_contact
1,0.020000,0,0.5,-0.15000000596046448,-0.5,-0.002859302796423435,0.004038107115775347,-0.2527250349521637,0.5259232060757478,0.2472749650478363,0.004947920933090016,7.526651382446289,-4.838199615478516,0.3981771171092987,0,0,0,0
1,0.020000,1,0.5,-0.15000000596046448,-0.5,-0.006965303793549538,0.0023181703872978687,-0.43610045313835144,0.5293530448541823,0.06389954686164856,0.007340938010975187,7.803819179534912,-2.962085485458374,0.3980383574962616,0,0,0,0
1,0.020000,2,0.5,-0.15000000596046448,-0.5,-0.011636906303465366,0.003413697239011526,-0.17262203991413116,0.5341423857186003,0.32737796008586884,0.012127279874533567,7.680178165435791,-0.19625401496887207,0.3980922996997833,0,0,0,0
1,0.020000,3,0.5,-0.15000000596046448,-0.5,-0.01369378250092268,0.002608647570014,-0.25476306676864624,0.5358831060151933,0.24523693323135376,0.013940040219709416,7.99068546295166,2.453519105911255,0.3978487253189087,0,0,0,0
1,0.020000,4,0.5,-0.15000000596046448,-0.5,-0.0030705586541444063,0.0025632018223404884,-0.2398137003183365,0.5256952723332903,0.2601862996816635,0.003999791748402748,7.133835315704346,5.330354690551758,0.39810457825660706,0,0,0,0
1,0.020000,5,0.5,-0.15000000596046448,-0.5,-0.005816207267343998,0.003090972313657403,-0.2119613140821457,0.5284760005556055,0.2880386859178543,0.0065865299529040125,4.634682655334473,-5.240322589874268,0.3980309069156647,0,0,0,0
1,0.020000,6,0.5,-0.15000000596046448,-0.5,-0.01471196673810482,0.0028403340838849545,-0.35771191120147705,0.5369251141903126,0.14228808879852295,0.014983639845217223,5.008812427520752,-2.1053521633148193,0.39816027879714966,0,0,0,0
1,0.020000,7,0.5,-0.15000000596046448,-0.5,-0.012796484865248203,0.0039756824262440205,-0.3670954406261444,0.5354145566795093,0.1329045593738556,0.013399853568635437,5.084274768829346,-0.0023860326036810875,0.39846479892730713,0,0,0,0
1,0.020000,8,0.5,-0.15000000596046448,-0.5,-0.010862027294933796,0.0021886071190238,-0.2523142695426941,0.5330491392760595,0.2476857304573059,0.011080326623224085,4.5855231285095215,2.556776762008667,0.3982779383659363,0,0,0,0
1,0.020000,9,0.5,-0.15000000596046448,-0.5,-0.004573474638164043,0.004822504241019487,-0.4124149680137634,0.5277920054088718,0.08758503198623657,0.0066462935099633295,4.608584403991699,4.663491725921631,0.39813706278800964,0,0,0,0
1,0.020000,10,0.5,-0.15000000596046448,-0.5,-0.013993293046951294,0.0022499002516269684,-0.2210139036178589,0.5360682225601885,0.2789860963821411,0.014173013139065613,2.495246648788452,-5.216501712799072,0.39827239513397217,0,0,0,0
1,0.020000,11,0.5,-0.15000000596046448,-0.5,-0.003327617421746254,0.006528117693960667,-0.30850428342819214,0.527105059693252,0.19149571657180786,0.007327302254698622,2.028322696685791,-2.722316265106201,0.39785394072532654,0,0,0,0
1,0.020000,12,0.5,-0.15000000596046448,-0.5,-0.00648149847984314,0.0062868124805390835,-0.4211888015270233,0.5300462979031157,0.07881119847297668,0.009029608724062794,2.645334243774414,-0.2790786623954773,0.39797285199165344,0,0,0,0
1,0.020000,13,0.5,-0.15000000596046448,-0.5,-0.0060635702684521675,0.005481980741024017,-0.31338855624198914,0.5294100351726386,0.18661144375801086,0.008174288791412701,2.8513455390930176,2.9609107971191406,0.3977693021297455,0,0,0,0
1,0.020000,14,0.5,-0.15000000596046448,-0.5,-0.017967863008379936,0.0019659106619656086,-0.30685046315193176,0.5398002842944446,0.19314953684806824,0.01807509075547722,2.1856870651245117,5.092510223388672,0.3984520137310028,0,0,0,0
1,0.020000,15,0.5,-0.15000000596046448,-0.5,-0.014147186651825905,0.0048951078206300735,-0.3001615107059479,0.5369728352675261,0.19983848929405212,0.014970135962548729,0.1171209067106247,-5.2582879066467285,0.3985443115234375,0,0,0,0
1,0.020000,16,0.5,-0.15000000596046448,-0.5,-0.022853463888168335,0.0042210170067846775,-0.3602842390537262,0.5451237186409347,0.1397157609462738,0.023240004222447545,0.35317742824554443,-2.722468137741089,0.3982837200164795,0,0,0,0
1,0.020000,17,0.5,-0.15000000596046448,-0.5,-0.012324348092079163,0.003894096938893199,-0.328423410654068,0.5349389054417074,0.171576589345932,0.012924919607650668,-0.29003477096557617,-0.025452004745602608,0.39842140674591064,0,0,0,0
1,0.020000,18,0.5,-0.15000000596046448,-0.5,-0.01969754323363304,0.003127029398456216,-0.2846110463142395,0.5417872510505263,0.2153889536857605,0.019944210245072435,0.4965825378894806,2.723656177520752,0.3982851803302765,0,0,0,0
1,0.020000,19,0.5,-0.15000000596046448,-0.5,-0.013684146106243134,0.003742118366062641,-0.16031382977962494,0.5361977645918841,0.33968617022037506,0.014186588896652797,0.06581553816795349,5.187648773193359,0.39821553230285645,0,0,0,0
1,0.020000,20,0.5,-0.15000000596046448,-0.5,0.0035820300690829754,0.004364175722002983,-0.25887084007263184,0.5198645029782575,0.24112915992736816,0.0056459692833325656,-2.113584280014038,-4.9424262046813965,0.39773979783058167,0,0,0,0
1,0.020000,21,0.5,-0.15000000596046448,-0.5,-0.004626670386642218,0.0050976937636733055,-0.24806810915470123,0.5279236430822432,0.25193189084529877,0.006884225488377451,-2.4117817878723145,-2.7250216007232666,0.3978393077850342,0,0,0,0
1,0.020000,22,0.5,-0.15000000596046448,-0.5,-0.0031888182274997234,0.003817804856225848,-0.18872392177581787,0.5261738360215442,0.31127607822418213,0.004974353788006654,-2.698970317840576,-0.05258636176586151,0.39775946736335754,0,0,0,0
1,0.020000,23,0.5,-0.15000000596046448,-0.5,-0.020687224343419075,0.0017305659130215645,-0.3329160809516907,0.5423443113332241,0.16708391904830933,0.020759482397551796,-2.6964852809906006,2.1505298614501953,0.39804375171661377,0,0,0,0
1,0.020000,24,0.5,-0.15000000596046448,-0.5,-0.001254817470908165,0.004190779756754637,-0.281781941652298,0.5244341621575456,0.21821805834770203,0.004374608765926481,-2.2702972888946533,5.365358829498291,0.3976415991783142,0,0,0,0
1,0.020000,25,0.5,-0.15000000596046448,-0.5,-0.012262854725122452,0.0025033368729054928,-0.26001882553100586,0.5344815262536997,0.23998117446899414,0.012515762122567938,-4.776467323303223,-4.785823822021484,0.39784470200538635,0,0,0,0
1,0.020000,26,0.5,-0.15000000596046448,-0.5,-0.011391919106245041,0.0038418686017394066,-0.3208381235599518,0.534030914176306,0.17916187644004822,0.012022303243399823,-4.918223857879639,-2.2160449028015137,0.3980652987957001,0,0,0,0
1,0.020000,27,0.5,-0.15000000596046448,-0.5,-0.011628529988229275,0.0027811378240585327,-0.3231017589569092,0.5339530228344284,0.17689824104309082,0.011956480974080818,-5.055595874786377,-0.23076966404914856,0.39840200543403625,0,0,0,0
1,0.020000,28,0.5,-0.15000000596046448,-0.5,-0.009105182252824306,0.004333543591201305,-0.34681636095046997,0.5319839575719346,0.15318363904953003,0.010083845690706925,-4.650162220001221,2.269084930419922,0.39840608835220337,0,0,0,0
1,0.020000,29,0.5,-0.15000000596046448,-0.5,-0.006076115649193525,0.0031708176247775555,-0.2584643065929413,0.5287478945852714,0.24153569340705872,0.006853704530542183,-4.983607769012451,4.790530681610107,0.3977358937263489,0,0,0,0
1,0.020000,30,0.5,-0.15000000596046448,-0.5,-0.016688425093889236,-0.0006841430440545082,-0.3486855924129486,0.5378309730244956,0.1513144075870514,0.016702442450704034,-7.689932346343994,-4.98609733581543,0.39836370944976807,0,0,0,0
1,0.020000,31,0.5,-0.15000000596046448,-0.5,-0.021916374564170837,0.002242686226963997,-0.28848183155059814,0.5436676736414295,0.21151816844940186,0.022030821944486058,-7.477366924285889,-2.916670322418213,0.3982503116130829,0,0,0,0
2,0.040000,0,0.5,-0.15000000596046448,-0.5,-0.01250840350985527,0.006349128670990467,-0.05455974116921425,0.5358263856588489,0.44544025883078575,0.014027529834085287,7.526727676391602,-4.837965488433838,0.392813116312027,0,0,0,0
2,0.040000,1,0.5,-0.15000000596046448,-0.5,-0.018069235607981682,0.008140046149492264,-0.052485957741737366,0.5416678031457826,0.44751404225826263,0.019818113602778065,7.804057598114014,-2.9617979526519775,0.3926922678947449,0,0,0,0
2,0.040000,2,0.5,-0.15000000596046448,-0.5,-0.013535350561141968,0.009787408635020256,-0.1409285068511963,0.5378202061461287,0.3590714931488037,0.016703265626872944,7.68017053604126,-0.19592583179473877,0.3923027813434601,0,0,0,0
2,0.040000,3,0.5,-0.15000000596046448,-0.5,-0.02679513394832611,0.009280581027269363,-0.004929844290018082,0.5503484519309488,0.4950701557099819,0.028356804959523394,7.990870475769043,2.4540114402770996,0.39265206456184387,0,0,0,0
2,0.040000,4,0.5,-0.15000000596046448,-0.5,-0.019920427352190018,0.008023874834179878,0.015082072466611862,0.5434048193377419,0.5150820724666119,0.02147570704886024,7.1335225105285645,5.330482006072998,0.392818421125412,0,0,0,0
2,0.040000,5,0.5,-0.15000000596046448,-0.5,-0.03232647106051445,0.01285735983401537,-0.12228261679410934,0.5566812313930278,0.37771738320589066,0.03478954488244464,4.634162425994873,-5.240481853485107,0.3927793502807617,0,0,0,0
2,0.040000,6,0.5,-0.15000000596046448,-0.5,-0.0216588843613863,0.011747747659683228,-0.016303353011608124,0.5461596171764534,0.4836966469883919,0.024639741209182713,5.008387565612793,-2.105250358581543,0.3927716612815857,0,0,0,0
2,0.040000,7,0.5,-0.15000000596046448,-0.5,-0.023804599419236183,0.006189086940139532,-0.21057964861392975,0.5465951802878067,0.28942035138607025,0.024596010868897122,5.083995819091797,-0.0019905753433704376,0.3931550085544586,0,0,0,0
2,0.040000,8,0.5,-0.15000000596046448,-0.5,-0.02137136459350586,0.01005340926349163,-0.1804409921169281,0.5453853642544385,0.3195590078830719,0.0236179224828903,4.585897445678711,2.556570291519165,0.3930606544017792,0,0,0,0
2,0.040000,9,0.5,-0.15000000596046448,-0.5,-0.023854654282331467,0.009165165014564991,-0.10675251483917236,0.5475009136656955,0.39324748516082764,0.02555474086493074,4.608191013336182,4.6633219718933105,0.39285704493522644,0,0,0,0
2,0.040000,10,0.5,-0.15000000596046448,-0.5,-0.010069837793707848,0.007956227287650108,-0.1131109893321991,0.5339676123594316,0.3868890106678009,0.012833673902836051,2.49554181098938,-5.21649169921875,0.3926127851009369,0,0,0,0
2,0.040000,11,0.5,-0.15000000596046448,-0.5,-0.021524004638195038,0.00563936959952116,-0.15903517603874207,0.5442526092161271,0.34096482396125793,0.02225051157041215,2.0286874771118164,-2.7222940921783447,0.39233630895614624,0,0,0,0
2,0.040000,12,0.5,-0.15000000596046448,-0.5,-0.014525286853313446,0.003114469349384308,-0.08566265553236008,0.5368242853680287,0.4143373444676399,0.014855432592129209,2.6456501483917236,-0.2789953947067261,0.3925587832927704,0,0,0,0
2,0.040000,13,0.5,-0.15000000596046448,-0.5,-0.023494215682148933,0.005565337836742401,-0.20166034996509552,0.5461197396573497,0.2983396500349045,0.02414438145317476,2.8513925075531006,2.960433006286621,0.39238566160202026,0,0,0,0
2,0.040000,14,0.5,-0.15000000596046448,-0.5,-0.023527996614575386,0.0018902234733104706,0.06352267414331436,0.5451166893764267,0.5635226741433144,0.023603804131421796,2.1853301525115967,5.09216833114624,0.39353203773498535,0,0,0,0
2,0.040000,15,0.5,-0.15000000596046448,-0.5,-0.02030758745968342,0.003712369129061699,0.006721462123095989,0.5425379985068136,0.506721462123096,0.020644122480335692,0.11744537204504013,-5.258550643920898,0.39345991611480713,0,0,0,0
