step,time_s,env_id,cmd_vx,cmd_vy,cmd_wz,actual_vx,actual_vy,actual_wz,error_xy,error_yaw,speed_xy,root_x,root_y,root_z,proj_grav_z,terrain_z,height_rel,upright,terminated,truncated,term_time_out,term_base_contact
1,0.020000,0,0.5,0.0,0.0,0.04343195632100105,-0.009129717946052551,0.019513089209794998,0.4566593153091731,0.019513089209794998,0.04438115117528856,-0.4364294111728668,-12.209257125854492,1.124222755432129,-0.9999597668647766,0.7250003508705506,0.3992224045615783,1,0,0,0,0
1,0.020000,1,0.5,0.0,0.0,0.04771025851368904,-0.007391896098852158,0.21412697434425354,0.4523501413525702,0.21412697434425354,0.048279487314793056,0.20394054055213928,-11.519804000854492,1.1240167617797852,-0.9999891519546509,0.7250007690592883,0.3990159927204968,1,0,0,0,0
1,0.020000,2,0.5,0.0,0.0,0.04091820865869522,-0.00837614480406046,-0.03693054988980293,0.4591581981658608,0.03693054988980293,0.04176672840449811,0.2918280065059662,-12.498050689697266,1.1242190599441528,-0.9998862743377686,0.724994822619433,0.3992242373247198,1,0,0,0,0
1,0.020000,3,0.5,0.0,0.0,0.0395616739988327,-0.009465877898037434,0.17060433328151703,0.46053561740123616,0.17060433328151703,0.04067835903733666,0.28798913955688477,-12.114108085632324,1.1241350173950195,-0.9999748468399048,0.7250002590730229,0.39913475832199663,1,0,0,0,0
1,0.020000,4,0.5,0.0,0.0,0.039703503251075745,-0.009514480829238892,0.11658349633216858,0.4603948199803973,0.11658349633216858,0.04082760727569198,-0.3298457860946655,-11.816373825073242,1.1238104104995728,-0.9999698996543884,0.7250004936667049,0.3988099168328678,1,0,0,0,0
1,0.020000,5,0.5,0.0,0.0,0.04305335506796837,-0.010379686951637268,0.06365565210580826,0.45706451865776476,0.06365565210580826,0.04428689742827495,0.03346940129995346,-12.099985122680664,1.1244723796844482,-0.9999546408653259,0.7250003712700013,0.39947200841444697,1,0,0,0,0
1,0.020000,6,0.5,0.0,0.0,0.05265675112605095,-0.013082282617688179,-0.01698061265051365,0.44753449971101555,0.01698061265051365,0.05425752996257694,-0.28771787881851196,-12.46733570098877,1.1240721940994263,-0.9999895095825195,0.7249369493780289,0.3991352447213974,1,0,0,0,0
1,0.020000,7,0.5,0.0,0.0,0.048305243253707886,-0.006920948624610901,0.0009724023984745145,0.4517477756469383,0.0009724023984745145,0.04879852513820879,0.0970059409737587,-11.51864242553711,1.123974084854126,-0.9999969005584717,0.725000595663958,0.39897348919016795,1,0,0,0,0
1,0.020000,8,0.5,0.0,0.0,0.06165966019034386,-0.01337423175573349,-0.021772487089037895,0.43854432339217536,0.021772487089037895,0.06309345267018397,0.24802930653095245,-3.981123924255371,1.1239709854125977,-0.9999783039093018,0.7250006976612111,0.39897028775138654,1,0,0,0,0
1,0.020000,9,0.5,0.0,0.0,0.04279610142111778,-0.01561398059129715,-0.014843638055026531,0.4574704375865551,0.014843638055026531,0.045555490193301656,-0.038981933146715164,-4.326066493988037,1.124238133430481,-0.9999175667762756,0.7250002896721988,0.3992378437582822,1,0,0,0,0
1,0.020000,10,0.5,0.0,0.0,0.04271768778562546,-0.007044804282486439,0.12575717270374298,0.45733657445201475,0.12575717270374298,0.04329468924855234,-0.4937295913696289,-3.705951452255249,1.1238847970962524,-0.999952495098114,0.7249806144020774,0.39890418269417505,1,0,0,0,0
1,0.020000,11,0.5,0.0,0.0,0.056196462363004684,-0.006375472992658615,0.0373036228120327,0.4438493287986274,0.0373036228120327,0.05655695393138426,0.29166585206985474,-3.639387607574463,1.1239564418792725,-0.9999815821647644,0.7249435384005787,0.3990129034786938,1,0,0,0,0
1,0.020000,12,0.5,0.0,0.0,0.05949528142809868,-0.009355861693620682,0.011029264889657497,0.44060406175175026,0.011029264889657497,0.06022641165002961,0.27784526348114014,-3.9599196910858154,1.1238963603973389,-0.999959409236908,0.7250004528678037,0.3988959075295352,1,0,0,0,0
1,0.020000,13,0.5,0.0,0.0,0.046496644616127014,-0.010291393846273422,0.011954408138990402,0.4536201121331929,0.011954408138990402,0.0476219565731767,-0.19256524741649628,-4.444494247436523,1.1242204904556274,-0.999950110912323,0.7250005242658809,0.39921996618974653,1,0,0,0,0
1,0.020000,14,0.5,0.0,0.0,0.05948280543088913,-0.01033543050289154,0.14115279912948608,0.4406384230122471,0.14115279912948608,0.06037404463516681,0.31528568267822266,-3.5196540355682373,1.1240513324737549,-0.9999276399612427,0.7250006568623099,0.399050675611445,1,0,0,0,0
1,0.020000,15,0.5,0.0,0.0,0.051380906254053116,-0.006359845399856567,-0.1254538595676422,0.4486641716327979,0.1254538595676422,0.051773015761088045,0.35056325793266296,-4.245075702667236,1.1242287158966064,-0.9999507069587708,0.7250004936667049,0.3992282222299015,1,0,0,0,0
1,0.020000,16,0.5,0.0,0.0,0.062199536710977554,-0.002618655562400818,-0.04256594181060791,0.4378082948198186,0.04256594181060791,0.062254636164825,0.2859579622745514,4.055967807769775,1.123993992805481,-0.9999950528144836,0.7250002182741216,0.3989937745313593,1,0,0,0,0
1,0.020000,17,0.5,0.0,0.0,0.04995596781373024,-0.011350654065608978,0.14629137516021729,0.45018714803311893,0.14629137516021729,0.05122925012064472,-0.02313954383134842,3.787339925765991,1.124046802520752,-0.9999756217002869,0.7250004018691771,0.3990464006515748,1,0,0,0,0
1,0.020000,18,0.5,0.0,0.0,0.04703318327665329,-0.010370368137955666,0.047463275492191315,0.4530855124452764,0.047463275492191315,0.04816289925297256,-0.2537396550178528,3.772284746170044,1.1239290237426758,-0.999975323677063,0.7250006772617605,0.39892834648091524,1,0,0,0,0
1,0.020000,19,0.5,0.0,0.0,0.04868130013346672,-0.008376860991120338,-0.13814643025398254,0.4513964340236667,0.13814643025398254,0.049396768950501414,0.0655372142791748,4.0925984382629395,1.1244150400161743,-0.9999403953552246,0.7250005650647822,0.39941447495139215,1,0,0,0,0
1,0.020000,20,0.5,0.0,0.0,0.038873545825481415,-0.006894805934280157,-0.04960033297538757,0.461177997185941,0.04960033297538757,0.039480259800528016,-0.4616501033306122,3.8629188537597656,1.1240966320037842,-0.999976396560669,0.7249889067787537,0.39910772522503046,1,0,0,0,0
1,0.020000,21,0.5,0.0,0.0,0.050660546869039536,-0.010780028998851776,-0.09321171045303345,0.4494687454820932,0.09321171045303345,0.051794787713497166,-0.07103849947452545,4.2588300704956055,1.1241484880447388,-0.9999526739120483,0.7250005446653315,0.3991479433794073,1,0,0,0,0
1,0.020000,22,0.5,0.0,0.0,0.04979132488369942,-0.009569002315402031,0.10856270790100098,0.4503103562603095,0.10856270790100098,0.050702483558365014,-0.0714423805475235,3.8334083557128906,1.1238747835159302,-0.9999882578849792,0.7250006058636833,0.39887417765224686,1,0,0,0,0
1,0.020000,23,0.5,0.0,0.0,0.04028256982564926,-0.008018790744245052,0.07430341839790344,0.45978736021242367,0.07430341839790344,0.0410729404445104,0.35933923721313477,4.338119029998779,1.124207854270935,-0.9999918937683105,0.7249281878139884,0.3992796664569467,1,0,0,0,0
1,0.020000,24,0.5,0.0,0.0,0.039658304303884506,-0.012598317116498947,0.11289555579423904,0.46051405449838645,0.11289555579423904,0.04161128085540476,0.2425895631313324,11.567806243896484,1.12403404712677,-0.9999530911445618,0.725000626263134,0.399033420863636,1,0,0,0,0
1,0.020000,25,0.5,0.0,0.0,0.03152947872877121,-0.013415772467851639,0.2084771692752838,0.468662578249049,0.2084771692752838,0.03426501101440363,0.46424660086631775,12.008377075195312,1.1240110397338867,-0.9998968839645386,0.725000891455992,0.3990101482778947,1,0,0,0,0
1,0.020000,26,0.5,0.0,0.0,0.04565207287669182,-0.006477011367678642,0.032067783176898956,0.4543940916841943,0.032067783176898956,0.046109255407085235,0.10364758968353271,11.812463760375977,1.1238481998443604,-0.9999868273735046,0.7250003202713747,0.3988478795729856,1,0,0,0,0
1,0.020000,27,0.5,0.0,0.0,0.05093076080083847,-0.008589392527937889,0.11042609810829163,0.4491513767750387,0.11042609810829163,0.05164997637706352,-0.3896018862724304,11.505960464477539,1.1234651803970337,-0.9999657869338989,0.7250005446653315,0.3984646357317022,1,0,0,0,0
1,0.020000,28,0.5,0.0,0.0,0.042683254927396774,-0.007006604224443436,0.09424319118261337,0.4573704164313192,0.09424319118261337,0.04325451137112902,-0.314613401889801,12.266387939453125,1.1239752769470215,-0.9999617338180542,0.7250006160634087,0.3989746608836128,1,0,0,0,0
1,0.020000,29,0.5,0.0,0.0,0.04433070123195648,-0.012835327535867691,0.16040542721748352,0.45585003616618647,0.16040542721748352,0.04615145398218773,-0.47913944721221924,12.095608711242676,1.123984932899475,-0.9999501705169678,0.7250004732672544,0.39898445963222073,1,0,0,0,0
1,0.020000,30,0.5,0.0,0.0,0.05442332848906517,-0.010207921266555786,0.2974642515182495,0.44569358515839974,0.2974642515182495,0.055372378858171645,-0.27954408526420593,12.030143737792969,1.1241825819015503,-0.9999359250068665,0.7250003202713747,0.39918226163017556,1,0,0,0,0
1,0.020000,31,0.5,0.0,0.0,0.0493079349398613,-0.005102168768644333,0.007546830922365189,0.4507209443040295,0.007546830922365189,0.049571207108333806,0.19022975862026215,12.1380033493042,1.1242038011550903,-0.9999201893806458,0.7250004120689025,0.3992033890861878,1,0,0,0,0
2,0.040000,0,0.5,0.0,0.0,-0.03552354872226715,-0.008183695375919342,0.00851900689303875,0.535586075347461,0.00851900689303875,0.036454017389433664,-0.4360923171043396,-12.209239959716797,1.1203564405441284,-0.9997787475585938,0.7250003304711,0.3953561100730284,1,0,0,0,0
2,0.040000,1,0.5,0.0,0.0,-0.030284946784377098,-0.009482361376285553,0.01034162100404501,0.5303697200664647,0.01034162100404501,0.03173473143108391,0.20419439673423767,-11.519725799560547,1.1204825639724731,-0.9997890591621399,0.7250005854642327,0.3954819785082404,1,0,0,0,0
2,0.040000,2,0.5,0.0,0.0,-0.02623140625655651,-0.005557410418987274,-0.04489493742585182,0.5262607507132924,0.04489493742585182,0.026813643630838022,0.29185524582862854,-12.497815132141113,1.1202752590179443,-0.9995732307434082,0.7249946186249269,0.39528064039301747,1,0,0,0,0
2,0.040000,3,0.5,0.0,0.0,-0.0260537788271904,-0.008713639341294765,-0.0760803073644638,0.5261259409389891,0.0760803073644638,0.027472293347049034,0.28787851333618164,-12.114337921142578,1.1204782724380493,-0.9997725486755371,0.7250004936667049,0.3954777787713444,1,0,0,0,0
2,0.040000,4,0.5,0.0,0.0,-0.029332492500543594,-0.007325313985347748,-0.12246032059192657,0.5293831767650177,0.12246032059192657,0.0302333481652029,-0.33003875613212585,-11.816242218017578,1.1198738813400269,-0.9997576475143433,0.7250007690592883,0.3948731122807385,1,0,0,0,0
2,0.040000,5,0.5,0.0,0.0,-0.031397558748722076,-0.0018623992800712585,-0.06808283925056458,0.5314008223320509,0.06808283925056458,0.031452745928739895,0.033535875380039215,-12.099806785583496,1.1208486557006836,-0.9997797012329102,0.7250002692727482,0.3958483864279354,1,0,0,0,0
2,0.040000,6,0.5,0.0,0.0,-0.03201764449477196,-0.003328717779368162,-0.061547111719846725,0.5320280579215915,0.061547111719846725,0.032190214678505684,-0.28770479559898376,-12.467483520507812,1.120252013206482,-0.999872088432312,0.7249367147843468,0.3953152984221351,1,0,0,0,0
2,0.040000,7,0.5,0.0,0.0,-0.029488584026694298,-0.009537272155284882,0.019053388386964798,0.5295744708487727,0.019053388386964798,0.03099251761414975,0.09685324877500534,-11.51848316192627,1.120129108428955,-0.9998754262924194,0.7250002794724735,0.3951288289564816,1,0,0,0,0
2,0.040000,8,0.5,0.0,0.0,-0.02114851586520672,-0.0010931866709142923,-0.14204980432987213,0.5211496624249171,0.14204980432987213,0.021176750940556602,0.24791206419467926,-3.9810609817504883,1.1201306581497192,-0.9998891353607178,0.7250003508705506,0.39513030727916865,1,0,0,0,0
2,0.040000,9,0.5,0.0,0.0,-0.02406027913093567,-0.007351856678724289,0.12035994231700897,0.5241118448951699,0.12035994231700897,0.0251584345395941,-0.03868163749575615,-4.326137542724609,1.1204335689544678,-0.9997118711471558,0.7250004732672544,0.3954330956872134,1,0,0,0,0
2,0.040000,10,0.5,0.0,0.0,-0.023391209542751312,-0.0087240906432271,0.020957618951797485,0.523463912781173,0.020957618951797485,0.024965144530407643,-0.4936836063861847,-3.7062289714813232,1.119842767715454,-0.9997275471687317,0.7249818077699386,0.3948609599455155,1,0,0,0,0
