step,time_s,env_id,cmd_vx,cmd_vy,cmd_wz,actual_vx,actual_vy,actual_wz,error_xy,error_yaw,speed_xy,root_x,root_y,root_z,proj_grav_z,terrain_z,height_rel,upright,terminated,truncated,term_time_out,term_base_contact
1,0.020000,0,0.5,-0.15000000596046448,-0.5,0.055209510028362274,-0.009085141122341156,-0.2909031808376312,0.46657858834451044,0.20909681916236877,0.05595203112296004,7.280517101287842,-4.675459384918213,0.3983555734157562,-0.9999701976776123,2.855923086564171e-07,0.3983552878234476,1,0,0,0,0
1,0.020000,1,0.5,-0.15000000596046448,-0.5,0.04932333901524544,-0.006947659887373447,-0.28085437417030334,0.47283551735607043,0.21914562582969666,0.04981025747296887,7.171072483062744,-2.3698456287384033,0.3984987139701843,-0.9999936819076538,1.4279615432820854e-07,0.39849857117403,1,0,0,0,0
1,0.020000,2,0.5,-0.15000000596046448,-0.5,0.07183259725570679,-0.01543981209397316,-0.21997427940368652,0.44881373702927313,0.2800257205963135,0.07347319120602952,7.804800987243652,-0.037497058510780334,0.3989315629005432,-0.9999644160270691,9.791736296791445e-07,0.39893058372691353,1,0,0,0,0
1,0.020000,3,0.5,-0.15000000596046448,-0.5,0.06672894954681396,-0.011229411698877811,-0.34237679839134216,0.45495173479449574,0.15762320160865784,0.06766721802116692,7.741189002990723,2.174701690673828,0.3984348177909851,-0.9998546838760376,2.2439395680147059e-07,0.3984345933970283,1,0,0,0,0
1,0.020000,4,0.5,-0.15000000596046448,-0.5,0.06339719891548157,-0.012276952154934406,-0.32750803232192993,0.4578096170509839,0.17249196767807007,0.06457498265229102,7.975630760192871,4.956745147705078,0.39849311113357544,-0.9999883770942688,1.7339533025568182e-07,0.3984929377382452,1,0,0,0,0
1,0.020000,5,0.5,-0.15000000596046448,-0.5,0.059776321053504944,-0.011521301232278347,-0.1886472851037979,0.4614902373489421,0.3113527148962021,0.06087650565510965,4.782470226287842,-5.434733867645264,0.3981074094772339,-0.999948263168335,6.22183243858623e-07,0.39810678729399,1,0,0,0,0
1,0.020000,6,0.5,-0.15000000596046448,-0.5,0.04553230106830597,-0.01647653430700302,-0.15631748735904694,0.47367647910220495,0.34368251264095306,0.04842175774736709,5.185298442840576,-2.0711796283721924,0.3986048698425293,-0.9998918175697327,3.263912098930481e-07,0.3986045434513194,1,0,0,0,0
1,0.020000,7,0.5,-0.15000000596046448,-0.5,0.0646473690867424,-0.005781345069408417,-0.3400944471359253,0.45861850746814015,0.1599055528640747,0.06490536403602609,5.3846611976623535,-0.18128199875354767,0.39842456579208374,-0.9999886155128479,8.567769259692514e-07,0.3984237090151578,1,0,0,0,0
1,0.020000,8,0.5,-0.15000000596046448,-0.5,0.04135867580771446,-0.008559925481677055,-0.2609603703022003,0.479955373574147,0.23903962969779968,0.04223520319377533,5.391678333282471,2.45697021484375,0.3986532688140869,-0.999996542930603,6.323829691677807e-07,0.39865263643111776,1,0,0,0,0
1,0.020000,9,0.5,-0.15000000596046448,-0.5,0.06415580958127975,-0.011865220963954926,-0.3672406077384949,0.45721042983267735,0.13275939226150513,0.06524378416027769,4.508407115936279,5.264778137207031,0.39881446957588196,-0.9999438524246216,-5.099862654578877e-08,0.3988145205745085,1,0,0,0,0
1,0.020000,10,0.5,-0.15000000596046448,-0.5,0.0677376240491867,-0.019226927310228348,-0.2760252356529236,0.4516108499164996,0.22397476434707642,0.07041349618945052,2.5373358726501465,-5.3814592361450195,0.3987084627151489,-0.9999032020568848,2.3459368211062835e-07,0.39870822812146683,1,0,0,0,0
1,0.020000,11,0.5,-0.15000000596046448,-0.5,0.04891953617334366,-0.007625970058143139,-0.25677740573883057,0.4730158041177767,0.24322259426116943,0.049510366982509574,2.977023124694824,-2.8947882652282715,0.3988156020641327,-0.9999961256980896,7.445799475685161e-07,0.3988148574841851,1,0,0,0,0
1,0.020000,12,0.5,-0.15000000596046448,-0.5,0.04611450433731079,-0.00624644011259079,-0.24034789204597473,0.4761062180511236,0.25965210795402527,0.0465356371435488,2.7350528240203857,0.09373708814382553,0.3982475697994232,-0.9999908804893494,1.0199725309157754e-07,0.39824746780217013,1,0,0,0,0
1,0.020000,13,0.5,-0.15000000596046448,-0.5,0.0582166463136673,-0.00718177855014801,-0.29554998874664307,0.46429470993644567,0.20445001125335693,0.05865795641815352,2.63647198677063,2.492922306060791,0.3983094096183777,-0.9999881386756897,3.1619148458389037e-07,0.3983090934268931,1,0,0,0,0
1,0.020000,14,0.5,-0.15000000596046448,-0.5,0.05676347389817238,-0.012747548520565033,-0.26164430379867554,0.46400092149058014,0.23835569620132446,0.058177246087045546,2.917691469192505,5.41211462020874,0.39888373017311096,-0.9999204874038696,4.589876389120989e-07,0.39888327118547207,1,0,0,0,0
1,0.020000,15,0.5,-0.15000000596046448,-0.5,0.04926060140132904,-0.010605897754430771,-0.2710028290748596,0.4718015714806883,0.22899717092514038,0.050389402830337854,-0.20356446504592896,-4.551756381988525,0.39892086386680603,-0.9998672604560852,1.6319560494652405e-07,0.39892070067120106,1,0,0,0,0
1,0.020000,16,0.5,-0.15000000596046448,-0.5,0.058579787611961365,-0.01450920756906271,-0.2873973846435547,0.4617462077304378,0.2126026153564453,0.060349885011859374,0.10067109018564224,-2.9276785850524902,0.3989426791667938,-0.9999288320541382,6.119835185494653e-08,0.398942617968442,1,0,0,0,0
1,0.020000,17,0.5,-0.15000000596046448,-0.5,0.04756713658571243,-0.008113060146570206,-0.22724223136901855,0.47415967910572737,0.27275776863098145,0.04825405918578962,-0.0536881722509861,-0.2443808615207672,0.3988398313522339,-0.9999649524688721,4.691873642212567e-07,0.39883936216486965,1,0,0,0,0
1,0.020000,18,0.5,-0.15000000596046448,-0.5,0.05705934762954712,-0.006509711965918541,-0.2212071567773819,0.46560271261345076,0.2787928432226181,0.057429482861930135,-0.25640490651130676,2.409507989883423,0.3985605835914612,-0.999988853931427,2.855923086564171e-07,0.39856029799915255,1,0,0,0,0
1,0.020000,19,0.5,-0.15000000596046448,-0.5,0.05798894539475441,-0.014545395970344543,-0.33791303634643555,0.46230046913324335,0.16208696365356445,0.059785335425419535,-0.06649915874004364,5.150916576385498,0.3991668224334717,-0.9999086260795593,3.4679066051136365e-07,0.39916647564281116,1,0,0,0,0
1,0.020000,20,0.5,-0.15000000596046448,-0.5,0.06048429757356644,-0.006978821009397507,-0.2048615664243698,0.4622002942710104,0.2951384335756302,0.060885582822610335,-2.403820276260376,-4.8777031898498535,0.39830344915390015,-0.9999669790267944,1.4279615432820854e-07,0.3983033063577458,1,0,0,0,0
1,0.020000,21,0.5,-0.15000000596046448,-0.5,0.06922861933708191,-0.01832301914691925,-0.23293495178222656,0.45044734570705514,0.26706504821777344,0.07161239254470528,-2.1741325855255127,-2.380178928375244,0.39894986152648926,-0.9998819828033447,7.955785741143048e-07,0.3989490659479151,1,0,0,0,0
